date,code,name,close,sma5,sma20,sma60,rsi,volume,volume_ratio,day_change_pct,prev_day_change_pct,high_price,low_price,atr_pct
2026-07-09,8729,ソニーフィナンシャルグループ,147.8,148.8,142.7,142.5,,43889700,0.78,,,,,
2026-07-09,8306,三菱ＵＦＪフィナンシャル・グループ,3414.0,3397.8,3289.9,3072.7,,26333100,0.85,,,,,
2026-07-09,8136,サンリオ,1130.5,1140.3,1015.3,949.2,,23240200,0.58,,,,,
2026-07-09,6723,ルネサスエレクトロニクス,4817.0,4750.6,4728.2,4041.5,,15820900,0.9,,,,,
2026-07-09,3436,ＳＵＭＣＯ,4544.0,4777.2,4263.7,3479.6,,14372300,0.75,,,,,
2026-07-09,7267,本田技研工業,1502.0,1549.3,1465.9,1390.7,,12604200,0.6,,,,,
2026-07-09,4689,ＬＩＮＥヤフー,446.6,443.6,422.4,418.7,,12301400,0.79,,,,,
2026-07-09,6752,パナソニック　ホールディングス,4455.0,4453.4,4375.9,3690.8,,10477400,0.69,,,,,
2026-07-09,8308,りそなホールディングス,2364.5,2315.4,2196.4,2070.3,,10020500,1.16,,,,,
2026-07-09,3382,セブン＆アイ・ホールディングス,2029.0,2044.6,1958.0,1925.8,,9651200,1.52,,,,,
2026-07-09,8604,野村ホールディングス,1526.0,1513.1,1443.1,1347.0,,9318900,0.91,,,,,
2026-07-09,7269,スズキ,2027.5,2094.3,1976.6,1886.7,,9253200,0.99,,,,,
2026-07-09,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,10810.0,10830.8,10182.5,8153.8,,8716600,0.96,,,,,
2026-07-09,8316,三井住友フィナンシャルグループ,6816.0,6782.2,6539.5,6040.3,,8263500,0.75,,,,,
2026-07-09,6526,ソシオネクスト,2663.5,2695.6,2600.5,2408.0,,7878300,0.76,,,,,
2026-07-09,3391,ツルハホールディングス,2360.5,2270.3,2088.7,2055.7,,7254600,3.82,,,,,
2026-07-09,9433,ＫＤＤＩ,2805.0,2766.4,2718.4,2668.0,,6851600,0.72,,,,,
2026-07-09,8750,第一ライフグループ,1877.0,1863.8,1800.3,1638.5,,6665200,0.62,,,,,
2026-07-09,7261,マツダ,1106.0,1136.1,1117.5,1090.1,,6657900,1.05,,,,,
