date,code,name,close,sma5,sma20,sma60,rsi,volume,volume_ratio,day_change_pct,prev_day_change_pct,high_price,low_price,atr_pct
2026-07-03,8918,ランド,10.0,10.2,10.2,10.0,,321010600,1.08,,,,,
2026-07-03,6976,太陽誘電,20560.0,20475.0,18491.8,11727.3,,25081600,1.15,,,,,
2026-07-03,8306,三菱ＵＦＪフィナンシャル・グループ,3326.0,3259.4,3240.4,3034.6,,24679200,0.8,,,,,
2026-07-03,3436,ＳＵＭＣＯ,5094.0,4453.6,4005.6,3293.7,,24518300,1.72,,,,,
2026-07-03,6981,村田製作所,11080.0,11196.0,10619.3,7703.2,,24232500,0.93,,,,,
2026-07-03,8136,サンリオ,1087.5,1103.8,960.8,938.1,,22529100,0.41,,,,,
2026-07-03,7267,本田技研工業,1550.0,1501.1,1443.5,1372.1,,18232100,0.96,,,,,
2026-07-03,6752,パナソニック　ホールディングス,4522.0,4546.8,4239.8,3588.0,,16061700,0.99,,,,,
2026-07-03,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,12000.0,10936.4,9622.1,7852.3,,14224700,2.05,,,,,
2026-07-03,6723,ルネサスエレクトロニクス,4820.0,4880.4,4636.8,3895.5,,12933200,0.7,,,,,
2026-07-03,6526,ソシオネクスト,2874.0,2686.0,2545.1,2355.1,,12212600,1.07,,,,,
2026-07-03,6963,ローム,5950.0,5476.8,5270.2,4548.4,,10113300,1.87,,,,,
2026-07-03,7269,スズキ,2110.0,2018.0,1924.7,1868.4,,9983400,1.14,,,,,
2026-07-03,6522,アスタリスク,1950.0,1566.0,1050.0,1036.0,,9809500,3.32,,,,,
2026-07-03,8316,三井住友フィナンシャルグループ,6672.0,6473.6,6413.4,5955.1,,9409100,0.79,,,,,
2026-07-03,4062,イビデン,23345.0,24013.0,22793.5,17583.4,,8723400,0.88,,,,,
2026-07-03,8750,第一ライフグループ,1843.0,1795.2,1768.3,1613.6,,8334300,0.72,,,,,
2026-07-03,6857,アドバンテスト,29345.0,30890.0,29937.5,28130.8,,7931300,0.9,,,,,
2026-07-03,8604,野村ホールディングス,1471.5,1439.5,1413.3,1332.6,,7889300,0.79,,,,,
2026-07-03,8411,みずほフィナンシャルグループ,8078.0,7852.0,7793.8,7237.0,,6936500,0.81,,,,,
2026-07-03,2181,パーソルホールディングス,254.2,248.7,244.1,240.3,,6159100,0.81,,,,,
2026-07-03,6971,京セラ,3916.0,3738.8,3659.9,3173.8,,6009300,0.75,,,,,
2026-07-03,4751,サイバーエージェント,1459.0,1392.7,1350.6,1327.6,,6008500,1.84,,,,,
2026-07-03,4188,三菱ケミカルグループ,1163.0,1133.2,1095.3,1032.4,,5744300,0.89,,,,,
2026-07-03,3382,セブン＆アイ・ホールディングス,2024.0,1976.5,1932.9,1931.7,,5696900,0.84,,,,,
2026-07-03,7272,ヤマハ発動機,1249.0,1230.2,1227.3,1201.5,,5638400,0.92,,,,,
2026-07-03,6594,ニデック,2787.0,2693.4,2687.4,2586.8,,5546500,0.92,,,,,
2026-07-03,6966,三井ハイテック,1095.0,1012.4,1009.3,826.4,,5251300,1.69,,,,,
2026-07-03,6506,安川電機,7479.0,7130.4,6882.6,6357.7,,5230400,1.08,,,,,
2026-07-03,4901,富士フイルムホールディングス,3621.0,3519.4,3440.1,3253.0,,5042100,1.17,,,,,
2026-07-03,8766,東京海上ホールディングス,7584.0,7331.4,7255.1,7235.7,,4994400,0.76,,,,,
2026-07-03,3407,旭化成,1849.0,1801.9,1783.4,1692.2,,4990500,1.05,,,,,
2026-07-03,4661,オリエンタルランド,2543.5,2489.8,2352.4,2347.3,,4980300,0.89,,,,,
2026-07-03,4680,ラウンドワン,1256.5,1191.7,1072.1,953.8,,4746200,1.45,,,,,
2026-07-03,8035,東京エレクトロン,73200.0,75358.0,71079.0,56218.5,,4678700,0.97,,,,,
2026-07-03,8410,セブン銀行,288.8,283.7,282.4,274.3,,4566600,0.86,,,,,
2026-07-03,6954,ファナック,7439.0,7293.8,7285.0,7217.1,,4447400,0.78,,,,,
2026-07-03,9502,中部電力,3174.0,3100.8,2906.9,2811.6,,4364800,0.87,,,,,
