date,code,name,close,sma5,sma20,sma60,rsi,volume,volume_ratio,day_change_pct,prev_day_change_pct,high_price,low_price,atr_pct
2026-07-16,8729,ソニーフィナンシャルグループ,156.4,153.9,145.8,143.2,,78924300,1.23,,,,,
2026-07-16,8306,三菱ＵＦＪフィナンシャル・グループ,3629.0,3585.6,3372.4,3130.8,,38374000,1.0,,,,,
2026-07-16,8136,サンリオ,1216.5,1179.7,1093.1,962.8,,22971200,0.92,,,,,
2026-07-16,3436,ＳＵＭＣＯ,4614.0,5074.4,4503.0,3719.3,,16800800,0.68,,,,,
2026-07-16,7267,本田技研工業,1558.5,1514.8,1487.7,1410.1,,15957400,0.9,,,,,
2026-07-16,4689,ＬＩＮＥヤフー,455.0,447.8,431.3,420.9,,14912300,1.16,,,,,
2026-07-16,8316,三井住友フィナンシャルグループ,7030.0,6971.4,6656.8,6153.7,,12956700,1.11,,,,,
2026-07-16,8604,野村ホールディングス,1609.0,1574.7,1482.8,1366.5,,12334200,1.22,,,,,
2026-07-16,7013,ＩＨＩ,2809.0,2811.7,2803.6,2776.9,,10073600,0.74,,,,,
2026-07-16,3382,セブン＆アイ・ホールディングス,2007.0,2000.0,1974.2,1924.9,,9211500,1.0,,,,,
2026-07-16,8308,りそなホールディングス,2354.0,2360.3,2240.9,2107.7,,7591400,0.84,,,,,
2026-07-16,9433,ＫＤＤＩ,2844.0,2826.3,2742.7,2685.5,,7520800,0.99,,,,,
2026-07-16,8411,みずほフィナンシャルグループ,8440.0,8453.6,8070.1,7470.9,,7409200,0.89,,,,,
2026-07-16,7610,テイツー,151.0,148.6,145.8,139.9,,7388500,10.1,,,,,
2026-07-16,7261,マツダ,1136.0,1111.9,1107.9,1092.9,,7287200,1.21,,,,,
2026-07-16,2502,アサヒグループホールディングス,1583.0,1591.6,1568.0,1545.5,,7192200,0.96,,,,,
2026-07-16,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,9890.0,10511.0,10419.2,8445.0,,7191500,0.79,,,,,
2026-07-16,8750,第一ライフグループ,1836.5,1853.1,1816.9,1669.5,,7076300,0.82,,,,,
2026-07-16,7269,スズキ,2052.0,2032.0,2005.3,1900.0,,6394200,0.76,,,,,
2026-07-16,7453,良品計画,4370.0,4140.4,3719.2,3650.1,,6377800,0.89,,,,,
2026-07-16,7182,ゆうちょ銀行,3258.0,3294.4,3206.5,3033.9,,6012200,1.08,,,,,
2026-07-16,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4553.0,4499.8,4449.5,4335.8,,6001800,1.33,,,,,
2026-07-16,4661,オリエンタルランド,2695.0,2665.4,2515.7,2348.6,,5993300,1.02,,,,,
2026-07-16,7272,ヤマハ発動機,1281.5,1253.3,1244.2,1213.8,,5893600,1.17,,,,,
2026-07-16,4568,第一三共,2746.5,2705.0,2638.4,2631.7,,5675000,0.83,,,,,
2026-07-16,6902,デンソー,1975.5,1945.9,1919.2,1898.6,,5430100,0.82,,,,,
2026-07-16,4502,武田薬品工業,5345.0,5327.4,5236.5,5174.9,,5369900,1.61,,,,,
2026-07-16,8410,セブン銀行,303.3,298.9,287.4,278.1,,5176200,0.95,,,,,
2026-07-16,2914,日本たばこ産業,6195.0,6127.8,6076.6,6066.9,,5158300,1.26,,,,,
2026-07-16,9831,ヤマダホールディングス,679.1,670.6,659.0,617.6,,5036100,1.14,,,,,
2026-07-16,2181,パーソルホールディングス,262.3,258.0,250.2,243.3,,4934000,0.8,,,,,
2026-07-16,6178,日本郵政,2388.0,2360.2,2273.3,2107.0,,4923600,0.91,,,,,
2026-07-16,4188,三菱ケミカルグループ,1202.5,1190.1,1145.8,1063.6,,4681400,0.85,,,,,
2026-07-16,8601,大和証券グループ本社,1875.5,1820.4,1691.8,1572.0,,4533800,0.94,,,,,
2026-07-16,7735,ＳＣＲＥＥＮホールディングス,18770.0,18353.0,17630.2,13721.3,,4103200,1.2,,,,,
2026-07-16,3092,ＺＯＺＯ,1186.5,1173.9,1150.3,1080.5,,3934300,1.08,,,,,
2026-07-16,6532,ベイカレント,6755.0,6677.8,6245.1,5780.5,,3906400,2.18,,,,,
2026-07-16,7733,オリンパス,1747.0,1763.4,1717.4,1714.3,,3845700,1.03,,,,,
2026-07-16,2353,日本駐車場開発,263.0,261.2,254.0,250.0,,3633900,1.58,,,,,
2026-07-16,8698,マネックスグループ,762.0,740.6,671.3,663.4,,3631300,0.88,,,,,
2026-07-16,8766,東京海上ホールディングス,7600.0,7662.8,7428.5,7331.8,,3620300,0.66,,,,,
2026-07-16,7270,ＳＵＢＡＲＵ,2518.5,2494.2,2464.9,2460.8,,3542900,1.17,,,,,
2026-07-16,5108,ブリヂストン,3705.0,3635.8,3518.7,3420.5,,3514700,1.0,,,,,
2026-07-16,3407,旭化成,1876.0,1857.6,1829.5,1731.8,,3407000,0.73,,,,,
2026-07-16,8630,ＳＯＭＰＯホールディングス,6618.0,6566.0,6447.9,6116.3,,3400500,1.34,,,,,
2026-07-16,4902,コニカミノルタ,625.1,604.7,577.5,576.1,,3356000,0.96,,,,,
2026-07-16,4901,富士フイルムホールディングス,3624.0,3609.0,3514.6,3322.0,,3288200,0.87,,,,,
2026-07-16,2413,エムスリー,1926.5,1902.8,1827.2,1599.0,,3139500,0.96,,,,,
2026-07-16,6098,リクルートホールディングス,12615.0,12489.0,11778.3,10128.5,,3125400,0.76,,,,,
2026-07-16,7751,キヤノン,4397.0,4371.2,4274.7,4254.3,,3085600,0.94,,,,,
2026-07-16,9008,京王電鉄,782.0,764.8,748.4,747.6,,3049400,1.67,,,,,
2026-07-16,8697,日本取引所グループ,2238.0,2214.0,2128.5,2010.2,,2984500,0.84,,,,,
2026-07-16,8113,ユニ・チャーム,964.8,957.3,951.4,938.4,,2947900,0.72,,,,,
2026-07-16,6572,オープングループ,259.0,227.2,209.9,208.4,,2940200,21.32,,,,,
2026-07-16,2492,インフォマート,478.0,476.6,432.7,409.0,,2921900,0.93,,,,,
2026-07-16,4612,日本ペイントホールディングス,1081.5,1077.3,1070.0,1031.2,,2904300,0.77,,,,,
2026-07-16,8591,オリックス,6515.0,6479.6,6339.3,6001.2,,2872500,1.08,,,,,
2026-07-16,7936,アシックス,4976.0,4854.6,4561.9,4539.5,,2858900,0.82,,,,,
2026-07-16,6988,日東電工,3315.0,3275.2,3204.4,3129.3,,2847100,0.99,,,,,
2026-07-16,4935,リベルタ,290.0,354.6,293.6,268.3,,2837200,0.35,,,,,
2026-07-16,2503,キリンホールディングス,2854.0,2849.6,2829.8,2691.9,,2834300,0.88,,,,,
2026-07-16,9021,西日本旅客鉄道,2960.5,2954.7,2789.4,2738.7,,2796000,0.76,,,,,
2026-07-16,4307,野村総合研究所,5100.0,5023.0,4735.6,4674.0,,2784500,1.1,,,,,
2026-07-16,3861,王子ホールディングス,838.7,824.5,809.8,806.4,,2782200,0.9,,,,,
2026-07-16,3402,東レ,1166.5,1154.7,1152.2,1138.6,,2750400,0.58,,,,,
