date,code,name,close,sma5,sma20,sma60,rsi,volume,volume_ratio,day_change_pct,prev_day_change_pct,high_price,low_price,atr_pct
2026-05-22,9984,ソフトバンクグループ,6757.0,5757.8,5747.9,4499.0,,103280800,1.58,,,,,
2026-05-22,9434,ソフトバンク,223.0,225.6,222.1,217.5,,54460900,0.7,,,,,
2026-05-22,6659,メディアリンクス,66.0,51.4,40.2,40.0,,48716000,4.36,,,,,
2026-05-22,8306,三菱ＵＦＪフィナンシャル・グループ,3091.0,3058.2,2892.3,2809.9,,40421700,0.92,,,,,
2026-05-22,6613,ＱＤレーザ,3100.0,2619.6,1837.3,1357.2,,22249700,1.35,,,,,
2026-05-22,6981,村田製作所,7130.0,6474.4,5700.3,4490.0,,20915700,1.64,,,,,
2026-05-22,6723,ルネサスエレクトロニクス,4044.0,3707.6,3454.2,2864.6,,17949000,0.94,,,,,
2026-05-22,6758,ソニーグループ,3525.0,3600.2,3380.1,3357.5,,17093600,0.46,,,,,
2026-05-22,4392,ＦＩＧ,1785.0,1553.4,756.0,468.4,,16191700,1.38,,,,,
2026-05-22,6762,ＴＤＫ,3370.0,3083.4,2890.2,2428.8,,14032900,1.23,,,,,
2026-05-22,6526,ソシオネクスト,2723.5,2454.1,2190.8,1970.7,,13823800,1.12,,,,,
2026-05-22,8316,三井住友フィナンシャルグループ,6006.0,5918.6,5661.1,5500.0,,12376300,0.79,,,,,
2026-05-22,8411,みずほフィナンシャルグループ,7457.0,7030.2,6839.2,6625.1,,12090500,0.99,,,,,
2026-05-22,6752,パナソニック　ホールディングス,3507.0,3367.2,3233.3,2854.1,,10734700,0.98,,,,,
2026-05-22,4005,住友化学,585.8,593.8,543.5,525.9,,9338200,0.48,,,,,
2026-05-22,4062,イビデン,19250.0,16744.0,14750.8,10664.3,,8690500,0.9,,,,,
2026-05-22,6976,太陽誘電,9102.0,8014.0,6877.4,5330.9,,8656600,1.56,,,,,
2026-05-22,6954,ファナック,8174.0,7758.2,7307.8,6502.5,,8458800,0.88,,,,,
2026-05-22,3436,ＳＵＭＣＯ,3177.0,3045.4,2892.1,2157.6,,8445700,0.43,,,,,
2026-05-22,7272,ヤマハ発動機,1229.0,1247.6,1162.1,1157.5,,8124500,0.86,,,,,
2026-05-22,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,7221.0,6758.8,6718.8,6186.5,,7920200,0.86,,,,,
2026-05-22,2181,パーソルホールディングス,241.2,241.6,238.4,237.7,,7838500,0.79,,,,,
2026-05-22,8766,東京海上ホールディングス,7381.0,7694.2,7331.1,6898.4,,7819300,1.17,,,,,
2026-05-22,7182,ゆうちょ銀行,3104.0,3074.1,2792.3,2750.9,,7640800,0.91,,,,,
2026-05-22,5031,モイ,680.0,405.2,304.4,296.8,,7438800,402.75,,,,,
2026-05-22,8308,りそなホールディングス,2139.5,2077.2,1982.4,1880.0,,7337300,0.75,,,,,
2026-05-22,8750,第一ライフグループ,1650.5,1648.9,1506.3,1485.6,,7082000,0.75,,,,,
2026-05-22,6594,ニデック,2715.0,2623.0,2543.6,2341.1,,6701600,0.56,,,,,
2026-05-22,6965,浜松ホトニクス,2910.5,2754.0,2261.4,2057.2,,6305900,0.98,,,,,
2026-05-22,6619,ダブル・スコープ,341.0,312.4,258.1,222.2,,6184000,1.74,,,,,
2026-05-22,4259,エクサウィザーズ,1267.0,1117.2,869.5,732.5,,6080100,1.64,,,,,
2026-05-22,5802,住友電気工業,11820.0,11059.0,10911.3,10233.0,,5949200,0.67,,,,,
2026-05-22,3853,アステリア,2410.0,1984.6,1644.7,1460.3,,5845100,3.49,,,,,
2026-05-22,6506,安川電機,7052.0,6569.2,6136.9,5197.9,,5793800,0.93,,,,,
2026-05-22,5074,テスホールディングス,1191.0,1124.4,917.3,713.3,,5730400,0.94,,,,,
2026-05-22,6971,京セラ,2997.0,2920.7,2820.1,2650.2,,5291800,0.94,,,,,
2026-05-22,6098,リクルートホールディングス,9789.0,9594.8,8102.7,7208.4,,5224200,0.59,,,,,
2026-05-22,3905,データセクション,4800.0,3697.6,2283.8,1780.0,,5125700,1.53,,,,,
2026-05-22,6178,日本郵政,2116.0,2101.4,1911.9,1882.4,,4791000,0.71,,,,,
2026-05-22,3753,フライトソリューションズ,221.0,182.8,164.1,155.8,,4767300,8.93,,,,,
2026-05-22,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4245.0,4387.6,4167.1,4130.8,,4505700,0.95,,,,,
2026-05-22,6963,ローム,4595.0,4290.4,3907.0,3492.5,,4453300,0.63,,,,,
2026-05-22,5801,古河電気工業,53650.0,51776.0,47830.5,37990.6,,4380900,0.65,,,,,
2026-05-22,3810,サイバーステップホールディングス,341.0,344.4,292.4,260.3,,4370100,0.51,,,,,
2026-05-22,4901,富士フイルムホールディングス,3181.0,3167.8,3069.6,3063.1,,4339300,0.6,,,,,
