date,code,name,close,sma5,sma20,sma60,rsi,volume,volume_ratio,day_change_pct,prev_day_change_pct,high_price,low_price,atr_pct
2026-04-10,4564,オンコセラピー・サイエンス,23.0,25.4,22.9,21.6,,211506000,1.52,,,,,
2026-04-10,5803,フジクラ,5630.0,4900.8,4497.2,3949.6,,83540900,1.5,,,,,
2026-04-10,4597,ソレイジア・ファーマ,34.0,34.2,32.7,31.5,,74394800,1.47,,,,,
2026-04-10,5016,ＪＸ金属,4577.0,4132.6,3811.9,3397.2,,48763000,1.51,,,,,
2026-04-10,5856,エルアイイーエイチ,34.0,29.4,26.1,25.5,,30132200,2.98,,,,,
2026-04-10,9433,ＫＤＤＩ,2582.0,2693.5,2687.6,2672.8,,18747100,1.67,,,,,
2026-04-10,7012,川崎重工業,3381.0,3242.2,3156.6,3128.3,,12830700,0.95,,,,,
2026-04-10,4689,ＬＩＮＥヤフー,403.6,403.4,395.0,394.9,,12589700,0.73,,,,,
2026-04-10,5801,古河電気工業,45800.0,41438.0,33169.8,24154.6,,10544100,0.94,,,,,
2026-04-10,6981,村田製作所,4146.0,3945.8,3722.0,3575.2,,10407400,1.35,,,,,
2026-04-10,5020,ＥＮＥＯＳホールディングス,1425.5,1452.9,1411.0,1373.8,,10342900,0.93,,,,,
2026-04-10,5802,住友電気工業,10580.0,10007.6,9675.0,8842.9,,10081400,1.15,,,,,
2026-04-10,3436,ＳＵＭＣＯ,2033.5,1877.3,1749.0,1671.5,,9985700,1.23,,,,,
2026-04-10,6752,パナソニック　ホールディングス,2861.0,2871.5,2693.2,2479.6,,9024600,0.93,,,,,
2026-04-10,6619,ダブル・スコープ,236.0,255.6,218.8,185.9,,8537300,2.28,,,,,
2026-04-10,8766,東京海上ホールディングス,7095.0,7260.0,6919.4,6355.4,,6839400,0.95,,,,,
2026-04-10,7453,良品計画,3750.0,3621.6,3519.1,3411.3,,6730500,1.64,,,,,
2026-04-10,4063,信越化学工業,6556.0,6525.8,6394.6,5898.7,,6428200,0.69,,,,,
2026-04-10,8031,三井物産,6292.0,6355.0,6253.1,5704.1,,6343400,0.74,,,,,
2026-04-10,4062,イビデン,9888.0,9352.8,8390.0,8319.5,,6282300,1.08,,,,,
2026-04-10,6920,レーザーテック,41580.0,38850.0,35914.5,34407.4,,6074300,1.21,,,,,
2026-04-10,6503,三菱電機,5813.0,5551.4,5386.3,5382.8,,6068800,1.03,,,,,
2026-04-10,6552,ＧａｍｅＷｉｔｈ,265.0,206.4,175.8,173.6,,6063800,81.3,,,,,
2026-04-10,4503,アステラス製薬,2607.0,2610.1,2521.7,2416.5,,5556500,0.98,,,,,
2026-04-10,4543,テルモ,2139.0,2185.9,2126.2,2082.1,,5439000,0.9,,,,,
2026-04-10,9104,商船三井,6473.0,6683.6,6608.7,5720.3,,5396300,0.82,,,,,
2026-04-10,2371,カカクコム,1990.0,2179.1,2048.4,1967.0,,4718100,2.78,,,,,
2026-04-10,2801,キッコーマン,1523.0,1548.9,1439.3,1438.5,,4570900,1.01,,,,,
2026-04-10,8002,丸紅,5950.0,5993.2,5751.6,5574.7,,4566600,1.0,,,,,
2026-04-10,4502,武田薬品工業,5732.0,5778.8,5770.4,5572.2,,4293400,0.9,,,,,
2026-04-10,1963,日揮ホールディングス,2758.5,2680.5,2336.9,2257.7,,4256800,0.81,,,,,
2026-04-10,5019,出光興産,1544.0,1590.0,1531.7,1424.2,,4074200,0.75,,,,,
2026-04-10,4507,塩野義製薬,3371.0,3530.6,3475.2,3383.6,,3792900,1.31,,,,,
2026-04-10,2914,日本たばこ産業,5973.0,6054.4,5958.2,5871.9,,3757200,0.9,,,,,
2026-04-10,9101,日本郵船,6163.0,6195.6,5955.5,5475.7,,3595000,0.71,,,,,
2026-04-10,6696,トラース・オン・プロダクト,425.0,385.8,371.6,368.8,,3551600,15.2,,,,,
2026-04-10,7936,アシックス,4567.0,4363.0,4343.8,4282.2,,3344100,0.94,,,,,
2026-04-10,9983,ファーストリテイリング,75540.0,68194.0,64451.0,64315.5,,3284100,2.92,,,,,
2026-04-10,8593,三菱ＨＣキャピタル,1469.5,1484.6,1444.2,1430.4,,3247800,0.75,,,,,
2026-04-10,2503,キリンホールディングス,2635.5,2638.2,2556.9,2534.8,,3146900,0.94,,,,,
2026-04-10,8802,三菱地所,4584.0,4576.8,4538.6,4535.4,,3061500,0.78,,,,,
2026-04-10,2802,味の素,4652.0,4679.2,4524.1,4257.9,,3006800,0.87,,,,,
2026-04-10,4422,ＶＡＬＵＥＮＥＸ,900.0,811.8,566.1,441.1,,2974500,5.86,,,,,
2026-04-10,3110,日東紡績,27430.0,23998.0,21702.0,20051.0,,2926100,1.59,,,,,
2026-04-10,6963,ローム,3651.0,3613.2,3363.2,2941.7,,2878200,0.61,,,,,
2026-04-10,4385,メルカリ,3613.0,3841.0,3683.8,3467.8,,2860600,1.45,,,,,
2026-04-10,8697,日本取引所グループ,1948.5,1924.5,1874.9,1852.5,,2856600,0.84,,,,,
2026-04-10,2492,インフォマート,428.0,468.2,434.8,421.6,,2716700,1.29,,,,,
2026-04-10,6113,アマダ,2491.0,2337.0,2286.7,2272.7,,2686200,2.21,,,,,
2026-04-10,9502,中部電力,2783.0,2751.7,2641.0,2491.6,,2657200,1.01,,,,,
2026-04-10,9602,東宝,1632.5,1672.5,1651.5,1602.7,,2634600,0.88,,,,,
2026-04-10,4911,資生堂,3367.0,3445.8,3203.3,3009.8,,2448300,0.85,,,,,
2026-04-10,8714,池田泉州ホールディングス,999.0,965.4,878.6,869.9,,2447400,1.78,,,,,
2026-04-10,5706,三井金属,37200.0,34096.0,31493.2,28358.1,,2418600,1.28,,,,,
2026-04-10,4004,レゾナック・ホールディングス,13405.0,12567.0,11233.9,10350.4,,2357200,0.79,,,,,
2026-04-10,5074,テスホールディングス,592.0,616.4,616.1,521.6,,2272800,1.06,,,,,
2026-04-10,9519,レノバ,945.0,931.4,847.5,757.8,,2138600,1.07,,,,,
2026-04-10,6754,アンリツ,3398.0,3198.4,2947.2,2692.9,,2130600,1.85,,,,,
2026-04-10,6481,ＴＨＫ,5708.0,5243.0,4910.6,4848.6,,2107700,2.34,,,,,
2026-04-10,8630,ＳＯＭＰＯホールディングス,5976.0,6047.8,5979.1,5833.2,,2063200,0.87,,,,,
2026-04-10,7167,めぶきフィナンシャルグループ,1353.5,1332.9,1250.5,1233.2,,2054300,0.74,,,,,
2026-04-10,6976,太陽誘電,4957.0,4794.0,4231.8,4064.0,,2046100,0.79,,,,,
2026-04-10,6264,マルマエ,1811.0,1596.2,1592.1,1571.3,,2016300,3.06,,,,,
2026-04-10,8358,スルガ銀行,2270.0,2172.0,2034.9,2011.0,,2008200,2.99,,,,,
2026-04-10,1878,大東建託,3675.0,3751.2,3659.9,3460.5,,1808600,1.08,,,,,
2026-04-10,8368,百五銀行,1805.0,1706.4,1579.0,1521.9,,1726400,1.8,,,,,
2026-04-10,7375,リファインバースグループ,1344.0,1610.8,1319.5,1035.5,,1704000,0.39,,,,,
2026-04-10,7004,カナデビア,1213.0,1174.0,1058.2,1050.6,,1671000,1.44,,,,,
2026-04-10,9412,スカパーＪＳＡＴホールディングス,3060.0,3088.0,2984.0,2712.2,,1456500,1.23,,,,,
2026-04-10,9005,東急,1888.5,1907.2,1880.0,1869.6,,1445500,0.87,,,,,
2026-04-10,4528,小野薬品工業,2509.5,2535.0,2470.0,2446.7,,1439300,0.94,,,,,
2026-04-10,3099,三越伊勢丹ホールディングス,3174.0,3188.2,2969.9,2883.9,,1435200,0.72,,,,,
2026-04-10,6952,カシオ計算機,1655.0,1638.7,1495.0,1480.5,,1428300,0.31,,,,,
2026-04-10,9508,九州電力,1819.0,1840.8,1816.1,1810.2,,1411900,0.77,,,,,
2026-04-10,4523,エーザイ,5025.0,5120.2,4945.6,4811.7,,1367700,1.19,,,,,
2026-04-10,8715,アニコム　ホールディングス,1531.0,1533.4,1409.1,1223.1,,1311600,2.37,,,,,
2026-04-10,2501,サッポロホールディングス,1840.0,1834.0,1707.5,1696.9,,1311300,1.1,,,,,
2026-04-10,4186,東京応化工業,9098.0,8424.6,8127.4,7973.5,,1300000,1.33,,,,,
2026-04-10,3192,白鳩,490.0,463.4,340.0,310.3,,1299800,1.94,,,,,
2026-04-10,2341,アルバイトタイムス,212.0,212.8,198.0,190.8,,1290400,5.65,,,,,
2026-04-10,9735,セコム,6053.0,6119.4,6026.6,5948.3,,1286900,1.12,,,,,
2026-04-10,7731,ニコン,1917.5,1952.3,1947.6,1936.4,,1256600,0.86,,,,,
2026-04-10,6770,アルプスアルパイン,2238.0,2233.0,2178.8,2137.4,,1247900,1.24,,,,,
2026-04-10,3401,帝人,1713.5,1699.5,1623.7,1594.0,,1240300,1.01,,,,,
2026-04-10,2768,双日,6383.0,6443.0,6331.1,6236.8,,1219900,0.88,,,,,
2026-04-10,5727,東邦チタニウム,3205.0,2883.4,2662.9,2278.6,,1212900,1.33,,,,,
2026-04-10,2670,エービーシー・マート,2766.0,2733.6,2584.4,2558.1,,1204400,1.57,,,,,
2026-04-10,9532,大阪瓦斯,6448.0,6463.4,6390.4,6254.1,,1191500,1.25,,,,,
2026-04-10,6779,日本電波工業,1484.0,1375.2,1296.8,1190.3,,1189400,2.13,,,,,
2026-04-10,6367,ダイキン工業,20635.0,20096.0,19553.0,19468.2,,1171300,1.02,,,,,
2026-04-10,7741,ＨＯＹＡ,29490.0,28639.0,27876.0,27259.8,,1167400,1.13,,,,,
2026-04-10,6845,アズビル,1476.0,1458.3,1416.3,1388.4,,1154700,0.91,,,,,
2026-04-10,5333,日本碍子,4441.0,4296.0,4117.8,4065.0,,1151700,1.12,,,,,
2026-04-10,6407,ＣＫＤ,5570.0,5104.0,4640.8,4612.4,,1148200,1.84,,,,,
2026-04-10,4182,三菱瓦斯化学,4180.0,4077.0,3949.9,3832.2,,1143300,0.8,,,,,
2026-04-10,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,3793.0,3796.8,3667.1,3642.0,,1129200,1.21,,,,,
2026-04-10,2331,ＡＬＳＯＫ,1251.5,1285.9,1251.4,1225.4,,1123300,1.03,,,,,
2026-04-10,8897,ＭＩＲＡＲＴＨホールディングス,426.0,426.6,413.0,407.8,,1119100,0.99,,,,,
2026-04-10,6232,ＡＣＳＬ,1610.0,1551.2,1540.0,1339.2,,1101600,0.96,,,,,
2026-04-10,8341,七十七銀行,3262.0,3308.0,3146.6,3053.0,,1092100,1.35,,,,,
2026-04-10,2267,ヤクルト本社,2647.0,2720.9,2650.7,2606.6,,1053100,0.74,,,,,
2026-04-10,5711,三菱マテリアル,5560.0,5426.0,5155.6,4991.6,,1051000,0.71,,,,,
2026-04-10,8508,Ｊトラスト,609.0,594.8,561.6,526.0,,1040100,1.32,,,,,
2026-04-10,4829,日本エンタープライズ,119.0,126.4,125.5,124.9,,1039400,3.11,,,,,
2026-04-10,9517,イーレックス,952.0,953.0,950.8,771.1,,1031400,0.78,,,,,
2026-04-10,5631,日本製鋼所,9836.0,9698.8,9518.1,9414.7,,1030100,0.8,,,,,
2026-04-10,3415,ＴＯＫＹＯ　ＢＡＳＥ,463.0,431.4,417.9,414.6,,999100,1.18,,,,,
2026-04-10,8334,群馬銀行,2269.0,2256.1,2170.6,2101.8,,998400,0.57,,,,,
2026-04-10,6871,日本マイクロニクス,12810.0,11628.0,10669.5,10402.8,,989500,1.1,,,,,
2026-04-10,4536,参天製薬,1826.5,1884.2,1773.4,1735.8,,988100,0.96,,,,,
2026-04-10,5844,京都フィナンシャルグループ,4330.0,4406.0,4354.6,3976.7,,969900,0.88,,,,,
2026-04-10,8359,八十二長野銀行,2105.5,2097.3,2023.6,1993.2,,967800,0.8,,,,,
2026-04-10,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,319.0,415.0,399.9,330.0,,953700,0.77,,,,,
2026-04-10,9513,電源開発,4107.0,4214.4,4131.8,3717.5,,946600,0.47,,,,,
2026-04-10,4884,クリングルファーマ,451.0,451.6,422.1,402.9,,945900,0.31,,,,,
2026-04-10,8366,滋賀銀行,2090.0,2005.4,1860.6,1742.8,,936000,0.8,,,,,
2026-04-10,9042,阪急阪神ホールディングス,4760.0,4796.0,4507.3,4405.1,,931800,0.71,,,,,
2026-04-10,2002,日清製粉グループ本社,2130.5,2157.8,2105.2,2083.6,,928700,1.07,,,,,
2026-04-10,2160,ジーエヌアイグループ,3180.0,3157.0,3087.3,2898.2,,926400,0.94,,,,,
2026-04-10,6674,ジーエス・ユアサ　コーポレーション,6331.0,6113.6,5486.6,4775.2,,925800,0.58,,,,,
2026-04-10,5334,日本特殊陶業,8241.0,7842.0,7590.3,7346.7,,922600,1.46,,,,,
2026-04-10,5332,ＴＯＴＯ,5732.0,5570.6,5546.4,5522.2,,918400,0.97,,,,,
2026-04-10,4169,ＥＮＥＣＨＡＮＧＥ,287.0,303.6,275.8,272.1,,910600,0.4,,,,,
2026-04-10,4565,ネクセラファーマ,1021.0,1015.6,935.3,890.0,,909400,0.6,,,,,
2026-04-10,2170,リンクアンドモチベーション,581.0,618.6,569.9,543.9,,906400,1.1,,,,,
2026-04-10,4588,オンコリスバイオファーマ,2501.0,2465.0,2385.4,2291.1,,905200,0.83,,,,,
2026-04-10,2269,明治ホールディングス,3903.0,3975.8,3951.9,3842.3,,890400,0.76,,,,,
2026-04-10,9143,ＳＧホールディングス,1548.0,1540.4,1520.3,1509.2,,885700,0.58,,,,,
2026-04-10,6101,ツガミ,4240.0,3757.0,3522.8,3519.8,,874500,4.71,,,,,
2026-04-10,7868,広済堂ホールディングス,507.0,509.8,492.3,489.9,,858600,0.88,,,,,
2026-04-10,9861,吉野家ホールディングス,3434.0,3418.2,3304.3,3160.3,,849000,2.08,,,,,
2026-04-10,5817,ＪＭＡＣＳ,1591.0,1427.4,1391.7,1360.6,,816600,3.87,,,,,
2026-04-10,9507,四国電力,1836.0,1812.4,1767.8,1683.6,,806900,1.1,,,,,
2026-04-10,8628,松井証券,954.0,970.6,965.6,939.2,,804600,0.78,,,,,
2026-04-10,7380,十六フィナンシャルグループ,2055.0,1968.8,1857.2,1816.2,,794400,1.28,,,,,
2026-04-10,3774,インターネットイニシアティブ,2535.0,2601.0,2474.2,2401.0,,788600,1.19,,,,,
2026-04-10,1671,ＷＴＩ原油価格連動型上場投信,4970.0,5098.2,5095.3,4013.0,,784569,0.45,,,,,
2026-04-10,4061,デンカ,3811.0,3803.4,3545.1,3312.4,,780800,0.85,,,,,
2026-04-10,6327,北川精機,1954.0,1778.6,1639.7,1409.2,,777300,2.48,,,,,
2026-04-10,3863,日本製紙,1322.0,1302.0,1265.0,1232.5,,760300,0.85,,,,,
2026-04-10,8012,長瀬産業,1235.0,1213.6,1172.5,1127.1,,755800,0.78,,,,,
2026-04-10,7220,武蔵精密工業,3160.0,2954.4,2803.2,2744.8,,754600,0.78,,,,,
2026-04-10,8273,イズミ,1067.0,1071.4,1038.6,1033.9,,753000,1.35,,,,,
2026-04-10,8346,東邦銀行,701.0,697.6,670.4,661.5,,751600,0.83,,,,,
2026-04-10,7389,あいちフィナンシャルグループ,1588.0,1524.4,1380.5,1242.9,,744500,0.8,,,,,
2026-04-10,6522,アスタリスク,1020.0,1036.0,1002.9,603.1,,739000,0.24,,,,,
2026-04-10,8381,山陰合同銀行,1985.0,1919.0,1779.3,1694.7,,730000,0.99,,,,,
2026-04-10,4419,Ｆｉｎａｔｅｘｔホールディングス,1038.0,1042.8,975.1,907.4,,725300,2.0,,,,,
2026-04-10,7327,第四北越フィナンシャルグループ,2015.0,1993.4,1968.4,1933.5,,717100,0.68,,,,,
2026-04-10,2656,ベクターホールディングス,191.0,202.8,183.0,153.0,,706500,0.29,,,,,
2026-04-10,8282,ケーズホールディングス,1815.5,1830.4,1706.5,1666.7,,702100,0.81,,,,,
2026-04-10,8060,キヤノンマーケティングジャパン,3451.0,3573.4,3483.9,3456.5,,700100,1.37,,,,,
2026-04-10,6235,オプトラン,3175.0,3004.8,2829.6,2583.0,,693800,1.74,,,,,
2026-04-10,8354,ふくおかフィナンシャルグループ,6556.0,6509.4,6233.0,6209.5,,691700,0.94,,,,,
2026-04-10,6592,マブチモーター,1671.0,1648.9,1626.9,1615.2,,689600,1.09,,,,,
2026-04-10,9041,近鉄グループホールディングス,3293.0,3355.8,3272.8,3259.9,,680100,0.61,,,,,
2026-04-10,4840,トライアイズ,790.0,972.4,670.5,543.8,,679900,0.45,,,,,
2026-04-10,1407,ウエストホールディングス,1848.0,1848.2,1810.8,1700.6,,669900,1.45,,,,,
2026-04-10,9006,京浜急行電鉄,1583.0,1611.6,1549.9,1544.7,,668000,0.71,,,,,
2026-04-10,1942,関電工,6333.0,6231.2,6154.9,6127.5,,655500,0.81,,,,,
2026-04-10,3387,クリエイト・レストランツ・ホールディングス,768.0,781.2,761.5,752.7,,655300,0.63,,,,,
2026-04-10,8086,ニプロ,1634.5,1630.8,1564.3,1519.0,,650000,0.71,,,,,
2026-04-10,4021,日産化学,6352.0,6324.8,6210.7,6128.1,,642900,1.04,,,,,
2026-04-10,6890,フェローテック,6980.0,6728.0,6387.5,6260.3,,638500,1.15,,,,,
2026-04-10,3853,アステリア,1475.0,1488.2,1412.5,1302.7,,637900,0.34,,,,,
2026-04-10,5563,新日本電工,437.0,442.6,428.3,415.9,,635500,0.85,,,,,
2026-04-10,9505,北陸電力,1105.0,1104.6,1088.1,1048.7,,632000,0.76,,,,,
2026-04-10,9301,三菱倉庫,1396.0,1404.1,1375.2,1362.8,,622400,0.47,,,,,
2026-04-10,2702,日本マクドナルドホールディングス,8240.0,8456.0,8185.0,7445.5,,621500,1.24,,,,,
2026-04-10,1629,ＮＥＸＴ　ＦＵＮＤＳ　商社・卸売（ＴＯＰＩＸ－１７）上場投信,285.9,288.1,283.0,271.7,,619670,0.82,,,,,
2026-04-10,3077,ホリイフードサービス,850.0,803.8,673.7,570.0,,619600,2.78,,,,,
2026-04-10,7747,朝日インテック,3533.0,3571.6,3355.0,3055.0,,613800,0.59,,,,,
2026-04-10,7762,シチズン時計,1796.0,1802.2,1733.8,1615.4,,613300,0.69,,,,,
2026-04-10,8289,Ｏｌｙｍｐｉｃグループ,1089.0,981.6,598.8,504.5,,609100,0.73,,,,,
2026-04-10,4403,日油,3241.0,3268.4,3132.0,3068.2,,599200,0.94,,,,,
2026-04-10,9468,ＫＡＤＯＫＡＷＡ,3595.0,3766.2,3579.8,3264.2,,598200,0.81,,,,,
2026-04-10,2195,アミタホールディングス,453.0,488.6,433.9,384.4,,580700,0.18,,,,,
2026-04-10,6395,タダノ,1466.0,1427.4,1329.3,1300.3,,567100,1.13,,,,,
2026-04-10,6838,多摩川ホールディングス,1265.0,1341.8,1316.4,1002.7,,565500,1.14,,,,,
2026-04-10,4368,扶桑化学工業,3050.0,2954.4,2920.9,2815.0,,564200,1.32,,,,,
2026-04-10,8393,宮崎銀行,2017.0,1947.2,1861.4,1765.0,,529500,1.27,,,,,
2026-04-10,7826,フルヤ金属,7000.0,6644.0,6591.0,5980.0,,526200,1.33,,,,,
2026-04-10,8336,武蔵野銀行,2408.0,2325.6,2159.5,2030.9,,518600,1.08,,,,,
2026-04-10,5393,ニチアス,3099.0,2998.8,2935.6,2822.8,,505800,0.71,,,,,
