date,code,name,close,sma5,sma20,sma60,rsi,volume,volume_ratio,day_change_pct,prev_day_change_pct,high_price,low_price,atr_pct
2026-03-25,8918,ランド,10.0,9.6,9.5,9.3,,176414600,0.79,,,,,
2026-03-25,6740,ジャパンディスプレイ,71.0,81.8,64.2,36.0,,134971000,0.49,,,,,
2026-03-25,4564,オンコセラピー・サイエンス,21.0,21.8,21.6,21.2,,77285000,1.13,,,,,
2026-03-25,4594,ブライトパス・バイオ,96.0,78.6,70.0,64.3,,45794600,5.64,,,,,
2026-03-25,8766,東京海上ホールディングス,7857.0,6534.8,6233.5,6067.1,,33295700,7.11,,,,,
2026-03-25,4888,ステラファーマ,840.0,713.0,522.0,366.2,,13906700,2.6,,,,,
2026-03-25,1605,ＩＮＰＥＸ,4444.0,4564.2,4201.0,3641.0,,12701000,0.99,,,,,
2026-03-25,6613,ＱＤレーザ,1382.0,1468.4,1077.0,680.8,,10809600,0.67,,,,,
2026-03-25,8058,三菱商事,5556.0,5472.6,5243.6,4562.0,,9763900,0.78,,,,,
2026-03-25,6752,パナソニック　ホールディングス,2630.0,2588.7,2543.8,2340.2,,9213600,1.07,,,,,
2026-03-25,3436,ＳＵＭＣＯ,1762.0,1689.7,1675.4,1602.7,,8803300,0.99,,,,,
2026-03-25,6522,アスタリスク,1300.0,943.0,545.4,442.8,,8787700,2.69,,,,,
2026-03-25,4063,信越化学工業,6294.0,6304.0,6226.8,5624.0,,8538900,0.8,,,,,
2026-03-25,3853,アステリア,1519.0,1295.0,1249.5,1196.7,,8149000,22.23,,,,,
2026-03-25,8031,三井物産,6253.0,6236.6,5962.1,5382.6,,7598100,0.79,,,,,
2026-03-25,9107,川崎汽船,2633.5,2689.9,2626.6,2383.0,,7160100,0.72,,,,,
2026-03-25,5801,古河電気工業,31240.0,29025.0,28583.2,18996.1,,6757600,0.91,,,,,
2026-03-25,4503,アステラス製薬,2538.5,2442.7,2430.5,2326.8,,5882800,0.98,,,,,
2026-03-25,6963,ローム,3337.0,3223.0,3122.4,2710.6,,5773600,0.97,,,,,
2026-03-25,9104,商船三井,6532.0,6662.8,6153.0,5326.5,,4874700,0.62,,,,,
2026-03-25,4502,武田薬品工業,5820.0,5739.6,5724.0,5399.5,,4521900,1.0,,,,,
2026-03-25,5019,出光興産,1488.5,1474.3,1450.0,1347.8,,4293500,1.08,,,,,
2026-03-25,2914,日本たばこ産業,5950.0,5855.0,5822.5,5806.4,,4224000,1.01,,,,,
2026-03-25,9101,日本郵船,5729.0,5889.0,5643.0,5293.3,,4216900,0.76,,,,,
2026-03-25,1699,ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ　原油インデックス連動型上場投信,578.8,602.1,541.2,450.5,,3783780,0.64,,,,,
2026-03-25,9502,中部電力,2617.0,2584.7,2537.9,2418.3,,3656400,1.39,,,,,
2026-03-25,1662,石油資源開発,2456.0,2553.0,2483.6,2106.2,,3183200,0.72,,,,,
2026-03-25,6356,日本ギア工業,1584.0,1659.6,1616.0,1158.4,,3071000,0.31,,,,,
2026-03-25,6378,木村化工機,1861.0,1699.0,1501.0,1364.7,,2968200,0.8,,,,,
2026-03-25,4422,ＶＡＬＵＥＮＥＸ,571.0,505.0,386.1,358.3,,2768800,5.4,,,,,
2026-03-25,6619,ダブル・スコープ,206.0,195.0,179.9,169.6,,2242500,0.83,,,,,
2026-03-25,8088,岩谷産業,2034.5,2041.9,1916.9,1850.6,,2206800,0.94,,,,,
2026-03-25,9115,明海グループ,1572.0,1364.6,952.9,785.3,,2133100,1.28,,,,,
2026-03-25,3840,パス,71.0,68.0,67.0,60.9,,1967300,0.26,,,,,
2026-03-25,9412,スカパーＪＳＡＴホールディングス,3095.0,2875.0,2868.6,2518.3,,1907900,1.08,,,,,
2026-03-25,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,408.0,417.4,332.1,312.0,,1896200,1.5,,,,,
2026-03-25,9143,ＳＧホールディングス,1545.0,1538.9,1504.9,1496.1,,1735400,0.78,,,,,
2026-03-25,1671,ＷＴＩ原油価格連動型上場投信,4766.0,4987.8,4441.6,3583.3,,1732861,0.64,,,,,
2026-03-25,8628,松井証券,1006.0,975.8,954.4,918.0,,1678800,1.21,,,,,
2026-03-25,4591,リボミック,98.0,95.2,94.2,87.0,,1598300,0.26,,,,,
2026-03-25,5985,サンコール,1611.0,1760.2,1674.2,1236.8,,1594600,0.24,,,,,
2026-03-25,9535,広島ガス,416.0,395.0,384.8,377.0,,1385100,3.8,,,,,
2026-03-25,4385,メルカリ,3585.0,3516.4,3494.3,3342.4,,1339000,1.03,,,,,
2026-03-25,4578,大塚ホールディングス,10970.0,10779.0,10562.2,9809.8,,1284100,0.87,,,,,
2026-03-25,2038,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,2597.0,2830.4,2384.3,1805.0,,1209436,0.67,,,,,
2026-03-25,6770,アルプスアルパイン,2203.5,2187.5,2166.7,2092.6,,1154600,0.73,,,,,
2026-03-25,7747,朝日インテック,3349.0,3237.6,3221.3,2954.7,,1152300,1.11,,,,,
2026-03-25,2337,いちご,473.0,472.6,466.6,443.2,,1133700,0.75,,,,,
2026-03-25,6521,オキサイド,4565.0,4898.0,4165.8,2783.7,,1099400,0.65,,,,,
2026-03-25,8359,八十二長野銀行,2086.0,2010.9,1967.3,1930.5,,1079200,0.75,,,,,
2026-03-25,5844,京都フィナンシャルグループ,4403.0,4356.4,4090.8,3803.1,,1073400,0.59,,,,,
2026-03-25,9519,レノバ,796.0,778.2,739.7,714.8,,1056400,0.67,,,,,
2026-03-25,7731,ニコン,1958.0,1950.1,1947.8,1897.8,,1022100,0.81,,,,,
2026-03-25,9505,北陸電力,1066.0,1075.9,1061.3,1024.6,,993600,1.0,,,,,
2026-03-25,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,10050.0,9711.4,9610.5,8984.9,,971600,0.88,,,,,
2026-03-25,6085,アーキテクツ・スタジオ・ジャパン,2854.0,2779.6,2732.2,1319.1,,970800,1.48,,,,,
2026-03-25,9513,電源開発,3900.0,3949.6,3821.3,3505.8,,923000,0.56,,,,,
2026-03-25,2269,明治ホールディングス,3950.0,3946.2,3936.6,3755.8,,886300,0.64,,,,,
2026-03-25,2267,ヤクルト本社,2600.0,2598.1,2597.3,2562.3,,882700,0.73,,,,,
2026-03-25,8141,新光商事,1231.0,1123.0,1092.7,1077.3,,879500,12.03,,,,,
2026-03-25,7922,三光産業,750.0,859.4,780.9,614.1,,861200,6.81,,,,,
2026-03-25,8381,山陰合同銀行,1726.0,1675.8,1658.0,1628.0,,785900,0.99,,,,,
2026-03-25,7412,アトム,621.0,637.0,629.8,602.5,,759900,2.16,,,,,
2026-03-25,8876,リログループ,1961.5,1938.1,1922.8,1826.4,,751800,1.1,,,,,
2026-03-25,3673,ブロードリーフ,1039.0,1005.6,860.1,746.4,,747400,0.91,,,,,
2026-03-25,3480,ジェイ・エス・ビー,4600.0,3742.0,3522.8,3423.1,,744700,19.37,,,,,
2026-03-25,7746,岡本硝子,1007.0,1041.6,1040.5,958.8,,720700,0.39,,,,,
2026-03-25,4091,日本酸素ホールディングス,5955.0,5979.8,5871.8,5307.0,,696300,0.75,,,,,
2026-03-25,8708,アイザワ証券グループ,1512.0,1495.2,1480.8,1449.6,,682700,3.88,,,,,
2026-03-25,4996,クミアイ化学工業,772.0,766.4,741.5,716.1,,671300,0.5,,,,,
2026-03-25,7162,アストマックス,230.0,221.2,218.5,216.9,,658000,10.51,,,,,
2026-03-25,8508,Ｊトラスト,566.0,551.2,546.8,508.7,,628400,0.83,,,,,
2026-03-25,2656,ベクターホールディングス,170.0,168.2,152.5,140.4,,625800,0.42,,,,,
2026-03-25,6787,メイコー,28470.0,26346.0,24209.0,16810.5,,610800,1.22,,,,,
2026-03-25,9044,南海電気鉄道,3078.0,3032.8,3025.3,3005.5,,603900,1.5,,,,,
2026-03-25,7771,日本精密,442.0,433.8,425.4,362.5,,603400,0.42,,,,,
2026-03-25,9507,四国電力,1743.0,1724.6,1693.4,1634.4,,587200,0.76,,,,,
2026-03-25,7616,コロワイド,1912.0,1918.0,1882.3,1821.7,,575600,1.5,,,,,
2026-03-25,9517,イーレックス,947.0,928.4,817.8,698.6,,560600,0.74,,,,,
2026-03-25,6838,多摩川ホールディングス,1380.0,1435.0,1126.7,884.5,,553500,0.65,,,,,
2026-03-25,6666,リバーエレテック,748.0,706.4,699.5,545.2,,546200,0.53,,,,,
2026-03-25,8715,アニコム　ホールディングス,1395.0,1340.6,1282.8,1136.2,,535300,1.02,,,,,
