date,ticker,name,close,sma5,sma20,sma60,volume,volume_ma20,volume_ratio,next_close,ret_1d,ret_2d,ret_3d,ret_5d,hit_3pct_1d,hit_3pct_2d,hit_3pct_3d,hit_3pct_5d,prev_prev_day_change_pct,prev_day_change_pct,day_change_pct,rsi,recent_high,volume_change_pct,open_price,high_price,low_price,hh20,vol_today_vs_yday_pct,is_pullback,is_breakout,long_upper_wick,is_high_zone,big_bearish_yesterday,weekly_sma20_ok,first_sma20_touch,sma20_touch_count,trend_start_days_ago,day_of_week,atr_pct,cum_ret_1d,cum_ret_2d,cum_ret_3d,ret_4d,cum_ret_4d,hit_3pct_4d,cum_ret_5d,days_to_target,pos_within_3d,pos_within_5d,max_ret_3d,max_ret_5d
2026-01-28,2694,焼肉坂井ホールディングス,71.5,71.5,71.1,70.1,622000,939925.0,0.66,71.5,0.0,1.389,-1.37,0.0,0,0,0,0.0,0.0,0.0,0.0,56.3,,-15.7,72.5,72.5,71.5,72.5,-20.6,False,False,False,True,False,False,True,1,15,2,,0.0,1.389,0.0,0.0,0.0,0,0.0,,1,1.0,1.389,1.389
2026-01-28,2730,エディオン,2063.0,2114.2,2106.8,2040.8,580700,262895.0,2.21,2077.8,0.719,0.762,-0.378,-0.472,0,0,0,0.0,0.09,-0.84,-2.39,43.2,,-16.4,2106.5,2107.5,2063.0,2158.0,144.5,False,False,False,False,False,False,False,2,21,2,,0.719,1.486,1.103,0.474,1.582,0,1.103,,1,1.0,2.876,2.876
2026-01-28,2768,双日,5561.0,5606.6,5432.0,4802.6,1485600,2634505.0,0.56,5566.9,0.107,-0.195,-3.269,3.643,0,0,0,1.0,-2.48,2.75,-1.3,59.4,,1.2,5599.5,5613.3,5505.7,6177.0,-21.3,True,False,False,False,False,False,False,3,24,2,,0.107,-0.089,-3.355,2.351,-1.083,0,2.521,5.0,1,1.0,1.829,3.231
2026-01-28,2778,パレモ・ホールディングス,152.0,157.8,139.1,136.6,585500,728760.0,0.8,152.0,0.0,-1.316,0.0,0.667,1,1,1,1.0,0.63,0.0,-4.4,60.9,,203.7,158.0,167.0,152.0,179.0,-57.4,True,False,True,False,False,False,False,0,2,2,,0.0,-1.316,-1.316,0.0,-1.316,1,-0.658,1.0,1,1.0,3.947,3.947
2026-01-28,2801,キッコーマン,1380.5,1416.1,1401.5,1379.4,2435400,2764980.0,0.88,1368.1,-0.896,0.579,2.122,3.091,0,0,0,1.0,0.87,-1.13,-2.99,44.8,,-28.4,1400.3,1408.2,1373.6,1448.8,7.2,False,False,False,False,False,False,True,1,4,2,,-0.896,-0.323,1.792,1.373,3.19,1,6.38,4.0,1,1.0,1.828,6.38
2026-01-28,2897,日清食品ホールディングス,3013.1,3051.7,2949.1,2857.9,1066800,1170835.0,0.91,3043.8,1.017,1.623,-0.958,-3.166,0,0,1,1.0,-0.1,0.23,-1.58,57.5,,-1.1,3023.0,3033.9,3001.3,3127.8,16.7,True,False,False,False,False,False,False,1,9,2,,1.017,2.657,1.673,4.935,6.691,1,3.313,3.0,1,1.0,4.395,9.216
2026-01-28,3038,神戸物産,3879.0,3798.0,3780.9,3774.8,2572100,1923570.0,1.34,3806.0,-1.882,-0.026,-0.315,0.374,0,0,0,0.0,6.41,-3.69,2.43,54.0,,-49.3,3868.0,3893.0,3808.0,3974.0,21.8,False,False,False,True,False,False,True,1,2,2,,-1.882,-1.908,-2.217,-1.292,-3.48,0,-3.119,,0,0.0,-0.18,-0.18
2026-01-28,3070,ジェリービーンズグループ,106.0,102.4,86.8,84.0,18485800,7845365.0,2.36,109.0,2.83,11.009,-13.223,-7.547,1,1,1,1.0,34.48,2.56,-11.67,62.8,,63.9,116.0,122.0,106.0,145.0,-66.1,False,False,False,False,False,False,False,0,1,2,,2.83,14.151,-0.943,0.952,0.0,1,-7.547,1.0,1,1.0,16.981,16.981
2026-01-28,3086,Ｊ．フロント　リテイリング,2217.4,2267.9,2244.7,2224.9,1822700,1193830.0,1.53,2206.0,-0.513,1.122,1.953,2.772,0,0,1,1.0,0.0,-0.71,-2.25,43.0,,28.0,2252.1,2255.5,2212.5,2311.5,86.9,False,False,False,False,False,False,True,1,5,2,,-0.513,0.603,2.567,2.067,4.687,1,7.589,3.0,1,1.0,3.103,7.768
2026-01-28,3099,三越伊勢丹ホールディングス,2433.8,2567.4,2471.9,2397.6,2864100,2431765.0,1.18,2392.4,-1.702,2.082,2.282,1.116,0,0,1,1.0,-2.4,-1.13,-4.08,45.7,,-4.6,2501.4,2503.9,2431.9,2702.7,76.0,False,False,False,False,False,False,True,1,6,2,,-1.702,0.345,2.635,4.364,7.114,1,8.31,3.0,1,1.0,6.161,8.979
2026-01-28,3103,ユニチカ,564.0,439.6,360.1,295.2,1079500,5473625.0,0.2,529.0,-6.206,18.904,-7.472,7.346,1,1,1,1.0,3.59,19.8,16.53,84.1,,349.7,564.0,564.0,564.0,564.0,-95.8,False,True,False,True,False,False,False,0,18,2,,-6.206,11.525,3.191,14.605,18.262,1,26.95,1.0,1,1.0,15.957,34.929
2026-01-28,3105,日清紡ホールディングス,1376.5,1398.5,1374.5,1286.1,505600,677130.0,0.75,1398.0,1.562,2.325,9.997,3.045,0,1,1,1.0,-0.25,-0.43,-1.64,55.4,,-32.1,1390.0,1397.0,1376.5,1440.0,12.4,True,False,False,False,False,False,False,2,24,2,,1.562,3.923,14.312,3.305,18.089,1,21.685,2.0,1,1.0,15.365,22.703
2026-01-28,3110,日東紡績,15238.4,16154.7,13359.0,12181.1,1552900,2245535.0,0.69,14760.4,-3.137,0.067,-3.372,7.829,0,0,0,1.0,-7.97,-1.72,-0.91,61.9,,-42.0,15258.4,15686.6,14850.0,17768.2,-26.8,True,False,False,False,False,False,False,0,12,2,,-3.137,-3.072,-6.34,6.071,-0.654,0,7.124,5.0,1,1.0,2.876,9.608
2026-01-28,3116,トヨタ紡織,2526.3,2574.9,2537.8,2421.9,1058600,563975.0,1.88,2513.5,-0.506,1.408,-1.466,4.605,0,0,0,1.0,-1.14,0.48,-2.13,51.3,,-28.4,2557.8,2572.5,2519.4,2617.7,75.4,False,False,False,False,False,False,False,6,24,2,,-0.506,0.895,-0.584,4.581,3.97,1,8.758,4.0,1,1.0,2.958,9.517
2026-01-28,3185,夢展望,236.0,227.8,220.8,219.8,633700,135540.0,4.68,241.0,2.119,-4.564,-1.739,-2.137,1,1,1,1.0,-2.17,-1.33,6.31,61.1,,106.9,226.0,239.0,217.0,239.0,372.6,False,False,False,True,False,False,True,1,0,2,,2.119,-2.542,-4.237,3.54,-0.847,1,-2.966,1.0,1,1.0,4.237,4.237
2026-01-28,3231,野村不動産ホールディングス,1013.1,1012.1,991.3,934.9,4214800,2667175.0,1.58,982.7,-2.995,2.191,-0.049,2.15,0,0,0,1.0,-0.96,-0.05,0.73,65.1,,-0.5,998.4,1015.5,997.9,1032.6,41.6,False,False,False,True,False,False,False,3,24,2,,-2.995,-0.87,-0.918,2.048,1.111,0,3.285,5.0,1,1.0,0.966,3.816
2026-01-28,3299,ムゲンエステート,2061.0,1982.4,1937.5,1873.3,657300,216220.0,3.04,2043.0,-0.873,2.056,1.823,1.854,0,0,1,1.0,-1.62,0.1,5.86,68.8,,15.8,1938.0,2080.0,1923.0,2080.0,832.3,False,False,False,True,False,False,True,1,7,2,,-0.873,1.164,3.008,1.649,4.706,1,6.647,3.0,1,1.0,3.93,7.375
2026-01-28,3323,レカム,105.0,106.2,94.0,90.2,1708700,5002785.0,0.34,103.0,-1.905,7.767,-2.703,4.348,0,1,1,1.0,-1.8,-5.5,1.94,64.0,,-38.7,103.0,106.0,101.0,129.0,-33.6,True,False,False,False,False,False,False,0,2,2,,-1.905,5.714,2.857,6.481,9.524,1,14.286,2.0,1,1.0,6.667,31.429
2026-01-28,3399,丸千代山岡家,3227.0,3210.1,3123.0,2935.5,619400,178925.0,3.46,3220.0,-0.217,2.174,-1.216,1.625,0,0,1,1.0,0.0,0.93,-0.31,62.0,,23.5,3232.0,3241.9,3217.1,3241.9,201.4,False,False,False,True,False,False,False,2,22,2,,-0.217,1.952,0.713,4.154,4.896,1,6.601,3.0,1,1.0,6.446,6.756
2026-01-28,3401,帝人,1437.3,1441.7,1386.2,1312.0,691200,795610.0,0.87,1443.2,0.411,1.944,-0.97,5.424,0,0,1,1.0,-1.12,0.41,-0.48,65.8,,-21.9,1425.5,1445.7,1421.1,1470.3,-15.4,True,False,False,True,False,False,False,2,23,2,,0.411,2.363,1.37,1.52,2.911,1,8.493,3.0,1,1.0,4.212,9.692
2026-01-28,3405,クラレ,1625.0,1657.2,1643.5,1588.3,938300,1331540.0,0.7,1634.5,0.585,1.897,0.42,3.449,0,0,1,1.0,-1.61,0.39,-1.93,49.0,,13.1,1632.0,1654.0,1620.5,1730.0,-3.5,False,False,True,False,False,False,False,2,10,2,,0.585,2.492,2.923,1.405,4.369,1,7.969,3.0,1,1.0,4.185,8.4
2026-01-28,3407,旭化成,1445.8,1476.7,1448.8,1343.5,4500800,4090510.0,1.1,1467.6,1.502,0.875,-2.467,4.799,0,0,1,1.0,-2.72,0.77,-2.11,53.4,,-24.1,1456.2,1459.7,1439.4,1510.0,22.6,False,False,False,False,False,False,False,2,24,2,,1.502,2.39,-0.137,4.0,3.858,1,8.843,3.0,1,1.0,3.858,12.53
2026-01-28,3402,東レ,1107.5,1125.3,1093.5,1019.7,4124400,5552955.0,0.74,1111.4,0.358,1.516,-0.22,4.73,0,0,1,1.0,-2.07,-0.31,-1.19,57.4,,2.1,1100.5,1113.9,1098.1,1155.5,-4.6,True,False,False,False,False,False,False,2,24,2,,0.358,1.879,1.655,4.225,5.951,1,10.962,3.0,1,1.0,5.503,11.633
2026-01-28,3436,ＳＵＭＣＯ,1509.5,1600.3,1555.1,1409.6,11223600,6645330.0,1.69,1570.0,4.008,2.803,-2.788,-1.038,1,1,1,1.0,-6.09,0.06,-3.58,48.9,,-15.6,1560.0,1562.5,1453.5,1723.0,85.1,False,False,False,False,False,False,True,1,9,2,,4.008,6.923,3.942,4.334,8.447,1,7.32,1.0,1,1.0,7.784,8.447
2026-01-28,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,8895.0,8838.6,8521.6,7796.2,654400,1039650.0,0.63,8451.0,-4.992,0.237,-1.936,2.134,0,0,0,0.0,0.09,-0.18,0.3,65.7,,-28.3,8927.0,9064.0,8867.0,9138.0,-18.6,False,False,True,True,False,False,False,1,24,2,,-4.992,-4.767,-6.61,-2.408,-8.859,0,-6.914,,0,0.0,-0.157,-0.157
2026-01-28,3659,ネクソン,4257.0,4298.8,4126.2,3779.6,1676800,1572530.0,1.07,4121.0,-3.195,-10.628,-1.928,-2.511,0,0,0,0.0,-3.62,0.47,-0.56,65.6,,-27.5,4246.0,4290.0,4192.0,4434.0,10.0,True,False,False,False,False,False,False,1,19,2,,-3.195,-13.484,-15.152,1.44,-13.93,0,-16.091,,0,0.0,-0.799,-0.799
2026-01-28,3665,エニグモ,480.0,482.4,464.9,412.2,1718300,921255.0,1.87,432.0,-10.0,-6.713,-1.985,0.75,0,0,0,0.0,-1.73,0.0,-0.2,67.8,,-41.3,480.0,485.6,461.2,494.1,221.1,True,False,False,True,False,False,True,1,24,2,,-10.0,-16.042,-17.708,1.266,-16.667,0,-16.042,,0,0.0,-0.417,-0.417
2026-01-28,3777,環境フレンドリーホールディングス,58.0,63.2,59.5,51.0,10089400,9054965.0,1.11,59.0,1.724,-1.695,-5.172,9.091,1,1,1,1.0,1.54,-1.52,-10.77,50.7,,-70.6,65.0,65.0,57.0,72.0,265.0,False,False,False,False,False,False,True,1,9,2,,1.724,0.0,-5.172,0.0,-5.172,1,3.448,1.0,1,1.0,5.172,13.793
2026-01-28,3861,王子ホールディングス,886.4,894.5,883.1,822.3,3735800,3474185.0,1.08,893.4,0.784,0.329,-0.437,1.099,0,0,0,1.0,-1.01,0.05,-0.76,59.5,,8.4,890.2,894.6,886.4,908.9,-1.5,True,False,False,True,False,False,True,1,24,2,,0.784,1.116,0.674,2.864,3.558,1,4.696,4.0,1,1.0,2.475,5.171
2026-01-28,3941,レンゴー,1272.0,1265.0,1231.8,1114.3,1231800,950915.0,1.3,1283.8,0.929,1.457,0.265,1.537,0,1,1,1.0,-0.81,0.39,0.58,73.4,,9.6,1264.1,1283.3,1259.7,1283.3,38.9,False,False,False,True,False,False,False,0,24,2,,0.929,2.399,2.67,3.015,5.766,1,7.392,2.0,1,1.0,3.754,10.062
2026-01-28,3997,トレードワークス,465.0,500.4,468.9,407.0,828700,1323800.0,0.63,485.0,4.301,0.825,-1.636,1.852,1,1,1,1.0,-8.66,3.09,-7.0,51.4,,-17.0,497.0,498.0,465.0,563.0,-22.7,False,False,False,False,False,False,False,4,24,2,,4.301,5.161,3.441,1.04,4.516,1,6.452,1.0,1,1.0,9.032,9.032
2026-01-28,4004,レゾナック・ホールディングス,8921.0,8413.4,7439.1,6489.9,3851200,2733855.0,1.41,9055.0,1.502,-1.16,-2.134,0.279,0,1,1,1.0,-2.79,6.95,4.02,76.6,,42.1,8610.0,8921.0,8533.0,8921.0,13.6,False,True,False,True,False,False,False,0,21,2,,1.502,0.325,-1.816,6.462,4.529,1,4.82,2.0,1,1.0,3.979,5.818
2026-01-28,4005,住友化学,456.8,466.8,460.8,453.2,7143700,10633240.0,0.67,457.8,0.237,1.184,-2.596,7.957,0,0,1,1.0,-0.88,-0.78,-1.68,47.6,,-0.2,460.8,464.2,454.7,496.8,-29.9,False,False,False,False,False,False,False,2,5,2,,0.237,1.424,-1.208,10.638,9.301,1,17.997,3.0,1,1.0,3.237,18.839
2026-01-28,4042,東ソー,2441.3,2483.7,2423.3,2303.1,1162500,960600.0,1.21,2469.7,1.163,-0.059,0.536,4.639,0,0,0,1.0,-1.54,0.34,-1.68,55.1,,-17.3,2477.6,2482.9,2441.3,2518.7,21.1,True,False,False,False,False,False,False,2,24,2,,1.163,1.103,1.644,3.334,5.033,1,9.906,4.0,1,1.0,2.948,9.926
2026-01-28,4061,デンカ,2917.3,3006.3,2923.6,2636.9,530900,708785.0,0.75,2913.4,-0.135,0.508,-1.398,3.187,0,0,0,1.0,-1.52,0.23,-3.19,54.0,,-31.9,2973.1,2981.9,2917.3,3106.2,60.0,False,False,False,False,False,False,False,3,24,2,,-0.135,0.372,-1.031,3.962,2.89,0,6.169,5.0,1,1.0,2.484,6.608
2026-01-28,4062,イビデン,8240.0,8190.3,7492.8,6662.2,4517600,4572815.0,0.99,8247.0,0.085,-0.339,-6.064,-14.194,1,1,1,1.0,-4.38,1.0,3.13,65.5,,-21.0,8178.1,8297.0,8030.3,8669.5,9.0,False,False,False,False,False,False,False,0,21,2,,0.085,-0.255,-6.303,8.551,1.709,1,-12.727,1.0,1,1.0,3.758,3.758
2026-01-28,4063,信越化学工業,4823.0,5367.7,5273.4,4852.8,29925500,8209865.0,3.65,4865.6,0.884,4.503,-0.039,1.675,0,1,1,1.0,-3.23,0.5,-11.16,38.8,,-5.8,4935.0,5011.4,4810.1,5748.0,297.2,False,False,False,False,False,False,False,2,22,2,,0.884,5.427,5.385,0.117,5.509,1,7.276,2.0,1,1.0,8.243,8.51
2026-01-28,4082,第一稀元素化学工業,2745.3,2832.8,2298.1,1558.0,1347400,4422200.0,0.3,2555.3,-6.918,-9.339,15.279,0.722,0,0,0,1.0,1.03,-0.31,-5.64,60.5,,-11.7,2873.5,2883.5,2698.5,4374.9,-50.7,True,False,False,False,False,False,False,2,19,2,,-6.918,-15.61,-2.716,-1.973,-4.636,1,-3.948,4.0,1,1.0,2.499,3.767
2026-01-28,4107,伊勢化学工業,5950.0,6122.0,5296.2,4160.8,968800,1715915.0,0.56,5820.0,-2.185,1.89,3.204,10.518,0,0,1,1.0,0.49,0.0,-3.88,70.4,,-40.4,6100.0,6110.0,5870.0,6560.0,-2.6,True,False,False,False,False,False,False,0,24,2,,-2.185,-0.336,2.857,7.19,10.252,1,21.849,3.0,1,1.0,7.395,23.025
2026-01-28,4114,日本触媒,2153.6,2184.4,2096.7,1906.2,642600,747145.0,0.86,2157.0,0.159,0.976,-1.079,1.942,0,0,0,1.0,-1.26,0.61,-1.92,65.4,,-11.2,2179.0,2179.0,2143.8,2215.7,25.1,True,False,False,True,False,False,False,0,24,2,,0.159,1.136,0.045,1.772,1.818,0,3.795,5.0,1,1.0,2.455,4.659
2026-01-28,4151,協和キリン,2489.5,2592.4,2563.2,2509.0,1812600,1005980.0,1.8,2492.0,0.1,0.502,-6.748,1.958,0,0,0,0.0,-1.38,-0.19,-4.49,39.6,,-4.5,2556.5,2565.5,2483.0,2649.0,96.1,False,False,False,False,False,False,False,2,17,2,,0.1,0.603,-6.186,-1.584,-7.672,0,-5.865,,1,1.0,1.245,1.245
2026-01-28,4188,三菱ケミカルグループ,976.6,992.1,960.3,886.3,3877400,4748755.0,0.82,987.0,1.057,1.594,-0.49,4.822,0,0,1,1.0,-1.71,-0.2,-1.05,61.0,,55.1,975.2,980.9,971.5,1014.0,-27.6,True,False,False,False,False,False,True,1,24,2,,1.057,2.667,2.164,2.167,4.378,1,9.411,3.0,1,1.0,4.63,9.612
2026-01-28,4182,三菱瓦斯化学,2999.9,3056.0,2977.0,2796.3,1244600,1145920.0,1.09,3039.4,1.316,-0.52,-0.229,1.79,0,0,0,1.0,-2.65,1.57,-1.97,53.3,,1.6,3030.5,3040.4,2980.2,3287.2,6.3,True,False,False,False,False,False,False,3,22,2,,1.316,0.79,0.559,4.221,4.804,1,6.68,4.0,1,1.0,2.534,7.601
2026-01-28,4183,三井化学,2182.9,2194.0,2075.3,1922.6,1500000,1753110.0,0.86,2198.1,0.696,0.669,-0.975,5.278,0,0,1,1.0,-0.42,0.72,-1.13,72.4,,11.2,2201.0,2206.9,2178.5,2229.5,-31.4,True,False,False,True,False,False,False,1,21,2,,0.696,1.37,0.382,1.343,1.73,1,7.1,3.0,1,1.0,4.224,8.38
2026-01-28,4186,東京応化工業,6743.0,6680.4,6298.8,5983.6,868900,788665.0,1.1,6742.0,-0.015,7.935,-0.082,1.091,0,1,1,1.0,-1.68,4.91,-1.1,64.8,,43.4,6685.0,6749.0,6644.0,6820.0,-18.1,False,False,False,True,False,False,False,3,16,2,,-0.015,7.919,7.83,4.649,12.843,1,14.074,2.0,1,1.0,13.169,14.474
2026-01-28,4204,積水化学工業,2700.3,2741.5,2707.4,2614.9,1579700,1818060.0,0.87,2673.2,-1.003,0.7,0.421,0.446,0,0,0,1.0,-2.14,0.54,-1.28,51.5,,-10.4,2701.7,2708.1,2685.5,2826.8,0.6,False,False,False,False,False,False,False,2,9,2,,-1.003,-0.31,0.109,2.113,2.225,0,2.681,5.0,1,1.0,1.879,3.866
2026-01-28,4202,ダイセル,1398.1,1428.8,1414.7,1326.3,770000,827650.0,0.93,1409.8,0.838,0.831,-0.653,3.313,0,0,1,1.0,-1.85,0.65,-2.25,50.3,,-0.6,1409.8,1416.1,1397.1,1462.0,-5.5,False,False,False,False,False,False,False,2,24,2,,0.838,1.677,1.013,2.282,3.318,1,6.741,3.0,1,1.0,3.283,7.23
2026-01-28,4205,日本ゼオン,1857.3,1900.5,1849.8,1739.2,1236200,667720.0,1.85,1840.6,-0.897,0.479,-2.041,1.941,0,0,0,1.0,-2.28,1.45,-3.17,53.7,,9.3,1893.5,1901.9,1857.3,1934.7,76.3,True,False,False,False,False,False,False,3,24,2,,-0.897,-0.422,-2.454,3.139,0.607,0,2.56,5.0,1,1.0,1.874,3.352
2026-01-28,4208,ＵＢＥ,2588.0,2633.8,2598.2,2458.1,575400,640385.0,0.9,2591.9,0.151,0.811,-1.404,3.82,0,0,0,1.0,-1.25,0.37,-2.02,52.2,,-41.5,2609.5,2612.9,2583.1,2692.2,39.5,False,False,False,False,False,False,False,5,24,2,,0.151,0.964,-0.454,2.392,1.928,0,5.821,5.0,1,1.0,2.344,6.105
2026-01-28,4237,フジプレアム,399.8,410.5,341.2,313.3,3045700,2629805.0,1.16,367.3,-8.128,-2.145,2.74,8.247,0,0,0,1.0,2.74,3.87,-5.36,67.4,,-60.2,407.7,427.4,390.0,464.8,-63.3,True,False,False,False,False,False,False,0,9,2,,-8.128,-10.099,-7.635,3.467,-4.433,0,3.448,5.0,1,1.0,2.217,3.695
2026-01-28,4241,アテクト,669.3,598.9,545.3,491.3,634500,62420.0,10.17,602.3,-10.015,5.565,-8.527,5.008,0,0,0,0.0,1.88,0.17,13.93,83.2,,-74.5,619.1,686.1,603.3,686.1,3222.0,False,False,False,True,False,False,False,1,22,2,,-10.015,-5.007,-13.108,1.525,-11.782,0,-7.364,,1,1.0,1.473,1.473
2026-01-28,4246,ダイキョーニシカワ,803.9,819.5,807.5,761.1,682200,719575.0,0.95,800.0,-0.487,0.122,-0.122,1.574,0,0,0,0.0,-2.58,1.57,-2.49,51.7,,-69.9,815.6,815.6,799.0,860.6,-34.7,False,False,False,False,False,False,False,3,24,2,,-0.487,-0.365,-0.487,0.978,0.487,0,2.068,,1,1.0,1.703,2.068
2026-01-28,4272,日本化薬,1757.9,1774.6,1721.4,1602.1,514200,454330.0,1.13,1760.8,0.168,0.391,0.056,2.425,0,0,0,0.0,-0.5,0.5,-1.43,63.7,,10.7,1770.2,1770.7,1757.9,1789.3,-11.0,True,False,False,True,False,False,False,2,24,2,,0.168,0.559,0.615,-0.25,0.364,0,2.797,,1,1.0,2.601,2.853
2026-01-28,4369,トリケミカル研究所,3330.0,3310.2,3085.6,2900.9,687900,564445.0,1.22,3235.0,-2.853,2.009,-3.333,-1.497,0,0,0,0.0,-3.12,3.22,0.0,62.4,,-16.5,3379.5,3433.9,3270.6,3438.9,146.0,False,False,False,False,False,False,False,0,7,2,,-2.853,-0.901,-4.204,4.702,0.3,0,-1.201,,1,1.0,2.703,2.703
2026-01-28,4385,メルカリ,3307.0,3187.4,3186.1,2862.5,2546400,1925135.0,1.32,3281.0,-0.786,4.48,-4.697,-2.745,0,1,1,1.0,7.24,1.81,-0.36,63.3,,-51.7,3270.0,3349.0,3217.0,3412.0,1.7,False,False,False,False,False,False,True,1,0,2,,-0.786,3.659,-1.21,0.367,-0.847,1,-3.568,2.0,1,1.0,3.659,3.659
2026-01-28,4403,日油,2909.2,3030.9,3029.6,3005.6,970700,621550.0,1.56,2932.5,0.799,0.573,-0.101,0.362,0,0,1,1.0,-1.22,-1.07,-3.48,36.6,,51.0,2967.6,2970.6,2901.3,3116.0,22.5,False,False,False,False,False,False,True,1,6,2,,0.799,1.377,1.275,1.897,3.196,1,3.57,3.0,1,1.0,3.298,4.318
2026-01-28,4425,Ｋｕｄａｎ,1543.0,1583.2,1418.0,1225.5,520600,361920.0,1.44,1547.0,0.259,-1.681,-2.696,0.196,1,1,1,1.0,6.16,0.78,-8.43,60.9,,-55.9,1645.0,1657.0,1516.0,1738.0,0.5,True,False,False,False,False,False,False,1,16,2,,0.259,-1.426,-4.083,3.378,-0.843,1,-0.648,1.0,1,1.0,3.824,3.824
2026-01-28,4446,Ｌｉｎｋ－Ｕグループ,1226.0,1194.2,1147.2,1067.4,545700,658120.0,0.83,1222.0,-0.326,-4.583,-6.775,-3.568,0,0,0,0.0,-1.2,11.79,-4.96,55.1,,112.0,1290.0,1292.0,1206.0,1360.0,-43.6,False,False,False,False,False,False,False,2,11,2,,-0.326,-4.894,-11.338,5.704,-6.281,0,-9.625,,1,1.0,1.06,1.06
2026-01-28,4502,武田薬品工業,4995.0,5001.7,4942.1,4553.3,4706100,5101110.0,0.92,5064.8,1.397,1.727,1.908,1.273,0,1,1,1.0,-0.53,0.81,-0.94,60.3,,18.2,5015.6,5037.2,4972.4,5140.4,-4.7,True,False,False,True,False,False,True,1,24,2,,1.397,3.148,5.116,1.441,6.631,1,7.989,2.0,1,1.0,6.277,8.107
2026-01-28,4503,アステラス製薬,2100.1,2179.2,2169.3,1995.4,11090800,6915365.0,1.6,2095.7,-0.211,0.776,0.303,1.102,0,0,1,1.0,-1.72,-1.06,-3.07,45.0,,16.6,2069.1,2119.3,2068.6,2300.6,61.0,False,False,False,False,False,False,False,3,24,2,,-0.211,0.563,0.868,3.371,4.268,1,5.417,3.0,1,1.0,5.488,6.004
2026-01-28,4507,塩野義製薬,3044.7,3069.5,2904.4,2737.5,4420200,3231595.0,1.37,3082.3,1.235,1.861,1.355,0.807,0,1,1,1.0,-1.21,1.22,-2.29,63.0,,-21.5,3058.6,3104.1,3044.7,3121.9,39.8,True,False,True,True,False,False,False,3,24,2,,1.235,3.119,4.516,4.01,8.707,1,9.584,2.0,1,1.0,6.92,10.201
2026-01-28,4519,中外製薬,8447.0,8587.0,8423.9,8055.4,1817200,2014895.0,0.9,8309.0,-1.634,5.921,0.011,-1.461,0,1,1,1.0,-0.69,-0.59,-2.26,52.8,,3.9,8451.0,8560.0,8365.0,8796.0,-13.4,True,False,True,False,False,False,True,1,3,2,,-1.634,4.191,4.203,0.329,4.546,1,3.019,2.0,1,1.0,6.937,6.937
2026-01-28,4527,ロート製薬,2561.3,2624.7,2597.1,2508.0,535000,559015.0,0.96,2505.9,-2.166,1.107,-0.43,-1.421,0,0,0,0.0,-0.97,-0.73,-2.18,46.7,,37.6,2586.1,2602.9,2550.9,2675.2,-19.2,False,False,False,False,False,False,True,1,4,2,,-2.166,-1.083,-1.508,0.883,-0.638,0,-2.049,,1,1.0,0.715,0.715
2026-01-28,4528,小野薬品工業,2230.4,2249.5,2210.1,2101.1,2649500,1805440.0,1.47,2260.0,1.324,0.283,3.431,0.933,0,0,1,1.0,-0.04,1.6,-2.45,56.6,,21.9,2237.3,2264.9,2204.8,2296.4,28.4,True,False,False,True,False,False,False,2,24,2,,1.324,1.611,5.097,1.26,6.421,1,7.414,3.0,1,1.0,6.311,8.054
2026-01-28,4531,有機合成薬品工業,463.3,469.5,392.8,319.5,519200,763480.0,0.68,444.7,-4.0,-14.693,2.828,0.741,0,0,0,0.0,-3.46,3.16,-3.06,64.4,,-49.6,476.9,492.5,463.3,624.2,51.5,True,False,False,False,False,False,False,0,22,2,,-4.0,-18.105,-15.789,1.25,-14.737,0,-14.105,,0,0.0,0.0,0.0
2026-01-28,4536,参天製薬,1703.7,1724.8,1686.9,1600.7,822000,821485.0,1.0,1704.2,0.029,0.9,-0.345,-0.227,0,0,0,0.0,-1.45,0.84,-1.6,56.4,,60.7,1726.9,1729.9,1698.7,1751.2,-21.5,True,False,False,True,False,False,False,4,24,2,,0.029,0.929,0.581,1.761,2.352,0,2.12,,1,1.0,2.207,2.758
2026-01-28,4578,大塚ホールディングス,9108.0,9236.4,9079.1,8838.4,1158800,1064790.0,1.09,9156.0,0.527,0.928,-0.119,0.437,0,0,1,1.0,1.27,-3.35,-0.39,51.1,,-20.3,9053.0,9152.0,8995.0,9594.0,-5.9,True,False,False,False,False,False,True,1,2,2,,0.527,1.46,1.339,1.56,2.921,1,3.371,3.0,1,1.0,3.931,4.425
2026-01-28,4584,キッズウェル・バイオ,254.0,277.4,242.7,233.4,2356100,2638210.0,0.89,255.0,0.394,-3.922,1.224,-0.41,0,0,0,0.0,-8.94,1.45,-8.96,53.5,,-82.9,273.0,273.0,254.0,320.0,98.9,True,False,False,False,False,False,False,0,3,2,,0.394,-3.543,-2.362,-1.613,-3.937,0,-4.331,,1,1.0,0.787,1.575
2026-01-28,4591,リボミック,86.0,88.0,84.5,82.7,620500,992555.0,0.63,84.0,-2.326,0.0,-1.19,0.0,0,0,0,0.0,-3.33,0.0,-1.15,54.1,,-56.1,87.0,88.0,85.0,96.0,161.8,True,False,False,False,False,False,True,1,2,2,,-2.326,-2.326,-3.488,0.0,-3.488,0,-3.488,,0,0.0,0.0,0.0
