date,ticker,name,close,sma5,sma20,sma60,volume,volume_ma20,volume_ratio,next_close,ret_1d,ret_2d,ret_3d,ret_5d,hit_3pct_1d,hit_3pct_2d,hit_3pct_3d,hit_3pct_5d,prev_prev_day_change_pct,prev_day_change_pct,day_change_pct,rsi,recent_high,volume_change_pct,open_price,high_price,low_price,hh20,vol_today_vs_yday_pct,is_pullback,is_breakout,long_upper_wick,is_high_zone,big_bearish_yesterday,weekly_sma20_ok,first_sma20_touch,sma20_touch_count,trend_start_days_ago,day_of_week,atr_pct,cum_ret_1d,cum_ret_2d,cum_ret_3d,ret_4d,cum_ret_4d,hit_3pct_4d,cum_ret_5d,days_to_target,pos_within_3d,pos_within_5d,max_ret_3d,max_ret_5d
2025-12-22,1969,高砂熱学工業,4388.9,4427.9,4408.8,4318.4,519100,432990.0,1.2,4340.6,-1.1,1.18,0.224,0.634,0,0,0,0,0.43,1.65,-2.26,48.9,,54.0,4528.8,4532.7,4358.4,4588.8,1.5,False,False,False,False,False,False,False,2,8,0,,-1.1,0.067,0.292,-1.164,-0.875,0,-0.247,,1,1,1.257,1.257
2025-12-22,1980,ダイダン,2463.6,2415.7,2363.9,2219.4,762000,614835.0,1.24,2457.0,-0.266,-1.335,-1.083,3.707,0,0,0,0,-1.51,5.43,-0.79,60.2,,115.5,2519.4,2555.4,2463.6,2555.4,-9.2,False,False,False,False,False,False,False,3,18,0,,-0.266,-1.598,-2.663,0.0,-2.663,0,0.945,,1,1,0.666,1.744
2025-12-22,2002,日清製粉グループ本社,1857.2,1860.9,1833.2,1795.7,635700,672335.0,0.95,1875.0,0.955,0.368,0.891,-0.078,0,0,0,0,1.44,-0.16,-0.89,58.4,,-0.1,1874.0,1877.9,1840.9,1886.8,-33.0,True,False,False,True,False,False,False,2,4,0,,0.955,1.327,2.229,0.104,2.335,0,2.256,,1,1,2.256,2.84
2025-12-22,2146,ＵＴグループ,187.9,187.0,182.2,179.3,4716000,4423425.0,1.07,190.2,1.21,-0.751,1.583,4.293,0,0,0,1,0.81,1.36,-0.48,60.3,,24.2,189.9,190.2,187.4,190.2,36.3,False,False,False,True,False,False,False,0,5,0,,1.21,0.449,2.039,0.711,2.765,0,7.177,5.0,1,1,2.178,8.228
2025-12-22,2181,パーソルホールディングス,283.7,282.5,276.6,264.9,5634400,7893925.0,0.71,285.3,0.551,0.342,-0.205,0.274,0,0,0,0,1.43,0.31,-0.1,64.0,,-15.0,288.3,288.8,281.7,288.8,-6.9,False,False,False,True,False,False,False,1,4,0,,0.551,0.895,0.688,-0.137,0.551,0,0.826,,1,1,1.342,1.342
2025-12-22,2269,明治ホールディングス,3346.8,3360.3,3282.4,3103.7,1064000,2005850.0,0.53,3415.9,2.064,1.098,-0.257,-0.057,1,1,1,1,0.15,0.32,-0.85,62.5,,31.6,3359.7,3372.5,3320.2,3403.1,-55.9,True,False,False,True,False,False,False,3,21,0,,2.064,3.184,2.919,0.745,3.685,1,3.626,1.0,1,1,3.39,3.98
2025-12-22,2317,システナ,508.4,512.1,509.2,502.8,883100,808070.0,1.09,512.3,0.774,-0.384,0.385,-1.333,0,0,0,0,0.38,0.57,-1.52,50.2,,4.0,523.1,524.1,508.4,537.9,52.6,False,False,False,False,False,False,False,2,16,0,,0.774,0.387,0.774,0.768,1.547,0,0.193,,1,1,1.354,1.934
2025-12-22,2331,ＡＬＳＯＫ,1227.5,1234.6,1213.4,1134.5,567400,903655.0,0.63,1244.8,1.409,-1.231,0.482,-0.24,0,0,0,0,1.16,-0.63,-0.8,61.5,,40.2,1241.8,1242.8,1224.5,1249.2,-52.3,True,False,False,True,False,False,False,3,21,0,,1.409,0.161,0.644,0.04,0.684,0,0.443,,1,1,1.57,1.57
2025-12-22,2337,いちご,405.8,408.8,397.6,384.7,1114200,977895.0,1.14,408.8,0.719,0.714,2.6,-0.679,0,0,1,1,0.48,0.95,-1.65,59.5,,13.9,412.7,415.6,404.9,416.6,-7.7,True,False,False,True,False,False,False,2,9,0,,0.719,1.439,4.077,1.843,5.995,1,5.276,3.0,1,1,4.317,7.434
2025-12-22,2433,博報堂ＤＹホールディングス,1138.8,1144.7,1140.9,1130.6,648100,628720.0,1.03,1145.6,0.605,0.43,2.054,-0.753,0,0,1,1,1.43,0.73,-1.74,50.2,,153.0,1171.2,1176.2,1127.4,1180.6,-29.7,False,False,False,False,False,False,True,1,1,0,,0.605,1.038,3.113,0.21,3.329,1,2.551,3.0,1,1,3.113,4.626
2025-12-22,2492,インフォマート,406.9,396.8,376.5,343.9,1828600,1979320.0,0.92,412.9,1.463,2.644,1.639,0.989,0,1,1,1,-0.25,2.03,1.99,73.5,,42.0,402.0,406.9,399.0,406.9,39.7,False,True,False,True,False,False,False,0,17,0,,1.463,4.146,5.854,-1.152,4.634,1,5.669,2.0,1,1,6.098,6.406
2025-12-22,2579,コカ・コーラ　ボトラーズジャパンホールディングス,3099.7,3065.9,2900.4,2684.2,854800,767385.0,1.11,3139.3,1.278,0.915,-1.187,1.134,0,0,0,1,0.81,0.61,-0.19,78.1,,-9.7,3109.6,3116.6,3065.1,3131.4,-20.8,False,False,False,True,False,False,False,1,21,0,,1.278,2.204,0.99,1.392,2.395,0,3.557,5.0,1,1,2.811,4.267
2025-12-22,2768,双日,4786.0,4772.2,4672.2,4260.6,1397100,1356065.0,1.03,4797.9,0.248,-0.412,0.62,1.446,0,0,0,0,-0.42,1.59,-0.19,63.1,,-19.1,4816.6,4835.4,4780.1,4979.5,2.5,False,False,False,False,False,False,False,2,21,0,,0.248,-0.165,0.454,-0.575,-0.124,0,1.32,,1,1,0.99,1.32
2025-12-22,2801,キッコーマン,1416.1,1431.5,1407.7,1326.0,1957600,2795800.0,0.7,1423.1,0.489,-1.46,0.459,-0.351,0,0,0,0,1.64,-0.1,-1.82,55.6,,67.3,1427.5,1440.4,1410.2,1453.7,-38.8,True,False,False,True,False,False,False,3,7,0,,0.489,-0.978,-0.524,0.105,-0.419,0,-0.769,,1,1,1.083,1.083
2025-12-22,2871,ニチレイ,1849.3,1870.2,1867.8,1805.9,705400,973290.0,0.72,1856.7,0.401,0.08,-0.585,0.027,0,0,0,0,2.67,-0.96,-1.6,49.6,,-1.9,1847.8,1866.6,1841.9,1941.1,-42.9,False,False,True,False,False,False,True,1,1,0,,0.401,0.481,-0.107,-0.294,-0.401,0,-0.374,,1,1,1.095,1.095
2025-12-22,2897,日清食品ホールディングス,2874.8,2888.0,2829.8,2774.2,1425000,1705815.0,0.84,2871.3,-0.12,-0.43,0.553,0.603,0,0,0,0,1.36,1.31,-2.17,54.6,,124.9,2939.0,2939.5,2861.9,2941.0,-49.9,True,False,False,True,False,False,False,2,13,0,,-0.12,-0.55,0.0,-0.223,-0.223,0,0.378,,1,1,1.169,1.169
2025-12-22,3003,ヒューリック,1693.3,1682.8,1668.0,1603.0,1890600,1857550.0,1.02,1704.6,0.666,0.058,0.69,0.994,0,0,0,0,1.18,1.08,-0.35,58.5,,101.9,1703.6,1704.6,1678.1,1716.4,-36.0,False,False,False,True,False,False,False,2,21,0,,0.666,0.724,1.419,-0.428,0.985,0,1.989,,1,1,2.027,2.23
2025-12-22,3064,ＭｏｎｏｔａＲＯ,2398.8,2369.1,2267.9,2158.2,1492000,2159045.0,0.69,2415.6,0.704,0.514,3.701,0.299,0,0,1,1,0.48,1.34,-0.06,64.5,,61.2,2425.6,2437.5,2375.9,2437.5,-51.0,False,False,False,True,False,False,False,1,15,0,,0.704,1.221,4.967,-0.473,4.47,1,4.783,3.0,1,1,5.029,5.096
2025-12-22,3105,日清紡ホールディングス,1281.2,1273.6,1257.4,1207.6,877600,635895.0,1.38,1301.9,1.617,-0.758,0.764,0.038,0,0,0,1,-0.62,0.62,0.43,57.9,,32.7,1293.5,1293.5,1276.7,1307.3,52.0,False,False,False,True,False,False,False,3,16,0,,1.617,0.847,1.617,2.122,3.774,1,3.813,4.0,1,1,2.464,5.044
2025-12-22,3231,野村不動産ホールディングス,929.5,929.0,920.9,906.6,2775600,2613225.0,1.06,943.1,1.464,0.156,1.005,0.342,0,0,0,1,0.41,1.15,-0.95,54.9,,31.1,942.8,944.5,929.1,947.4,-36.4,False,False,False,True,False,False,True,1,9,0,,1.464,1.622,2.643,-0.913,1.706,1,2.053,4.0,1,1,2.643,3.517
2025-12-22,3382,セブン＆アイ・ホールディングス,2192.0,2189.5,2127.3,2026.6,4731700,6318940.0,0.75,2207.8,0.722,0.179,1.274,0.442,0,0,0,1,2.44,-0.98,-0.2,63.6,,54.4,2196.9,2212.7,2181.1,2218.2,-53.3,False,False,False,True,False,False,False,0,5,0,,0.722,0.902,2.188,-0.132,2.052,1,2.503,4.0,1,1,2.21,3.157
2025-12-22,3391,ツルハホールディングス,2803.1,2788.7,2780.4,2631.9,1088400,3198755.0,0.34,2825.9,0.814,0.175,0.525,-0.174,0,0,0,1,0.3,0.89,0.07,58.1,,44.8,2806.6,2841.8,2803.1,2899.3,-61.8,False,False,True,False,False,False,False,2,21,0,,0.814,0.99,1.521,0.174,1.698,1,1.521,4.0,1,1,1.928,3.219
2025-12-22,3402,東レ,1014.3,1012.3,999.3,966.8,3822600,4447850.0,0.86,1030.7,1.612,-1.01,-1.166,0.147,0,0,0,0,-0.83,0.49,0.44,56.8,,147.6,1020.3,1020.8,1007.9,1042.6,-45.0,False,False,False,True,False,False,True,1,5,0,,1.612,0.586,-0.586,0.59,0.0,0,0.147,,1,1,1.954,1.954
2025-12-22,3407,旭化成,1366.9,1367.6,1326.8,1243.4,2649100,4959890.0,0.53,1364.9,-0.144,-0.615,-0.146,0.835,0,0,0,0,-1.65,0.84,0.11,61.4,,2.0,1382.2,1385.1,1363.4,1408.3,-42.3,True,False,False,False,False,False,False,1,21,0,,-0.144,-0.758,-0.903,0.437,-0.469,0,0.361,,1,1,0.361,1.625
2025-12-22,3444,菊池製作所,606.0,596.6,519.0,395.7,1288600,2197550.0,0.59,603.0,-0.495,3.317,-0.321,15.625,1,1,1,1,-0.79,-4.65,1.85,59.7,,-77.5,622.0,663.0,602.0,761.0,159.1,False,False,True,False,False,False,False,0,13,0,,-0.495,2.805,2.475,3.06,5.611,1,22.112,1.0,1,1,12.541,22.112
2025-12-22,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,7637.0,7581.4,7431.8,7383.3,759000,1142310.0,0.66,7687.0,0.655,0.702,0.555,1.482,0,0,0,1,0.53,1.99,-0.56,54.3,,54.7,7691.0,7730.0,7508.0,7935.0,-13.7,False,False,False,False,False,False,True,1,1,0,,0.655,1.362,1.925,0.54,2.475,1,3.994,4.0,1,1,1.951,4.517
2025-12-22,3656,ＫＬａｂ,337.0,352.0,307.1,250.9,7170500,15289200.0,0.47,326.0,-3.264,9.816,3.073,0.543,0,1,1,1,-10.54,-1.72,-1.46,56.9,,-31.8,335.0,350.0,316.0,413.0,-13.7,True,False,False,False,False,False,False,3,20,0,,-3.264,6.231,9.496,-0.271,9.199,1,9.792,2.0,1,1,10.682,13.947
2025-12-22,3776,ブロードバンドタワー,197.9,195.9,179.5,170.9,511000,589190.0,0.87,196.9,-0.5,0.0,-2.513,1.622,0,0,0,0,-3.52,4.69,-0.5,66.8,,-36.1,201.8,202.8,196.9,203.8,-18.8,False,False,False,False,False,False,False,0,4,0,,-0.5,-0.5,-3.0,-3.608,-6.5,0,-4.984,,1,1,1.0,1.0
2025-12-22,3861,王子ホールディングス,829.6,828.0,805.6,786.2,3487100,4532660.0,0.77,835.1,0.661,0.235,0.749,0.058,0,0,0,0,1.89,0.15,-0.59,63.9,,62.2,839.1,841.3,829.0,842.0,-52.6,False,False,False,True,False,False,False,1,10,0,,0.661,0.897,1.653,0.105,1.759,0,1.818,,1,1,1.806,2.208
2025-12-22,3902,メディカル・データ・ビジョン,1686.0,1348.4,695.1,561.6,871600,485705.0,1.79,1686.0,0.0,0.059,0.059,0.059,0,0,0,0,61.8,0.0,0.0,95.8,,-55.4,1686.0,1687.0,1686.0,1693.0,-58.0,False,False,True,True,False,False,False,0,3,0,,0.0,0.059,0.119,0.0,0.119,0,0.178,,1,1,0.178,0.178
2025-12-22,3941,レンゴー,1149.4,1149.2,1116.1,997.6,1426400,988660.0,1.44,1153.3,0.343,0.128,2.259,1.249,0,0,1,1,1.08,0.69,-0.68,69.7,,105.7,1155.8,1161.7,1144.0,1169.6,-0.6,False,False,False,True,False,False,False,1,21,0,,0.343,0.471,2.741,0.125,2.869,1,4.154,3.0,1,1,3.084,4.411
2025-12-22,3997,トレードワークス,429.0,385.8,377.0,340.5,1647200,1258030.0,1.31,405.1,-5.568,7.125,-2.982,12.128,0,1,1,1,-1.88,6.85,10.51,62.3,,189.4,396.2,436.0,393.2,448.9,37.4,False,False,False,False,False,False,False,1,1,0,,-5.568,1.16,-1.856,3.783,1.856,1,14.209,2.0,1,1,4.408,15.142
2025-12-22,4042,東ソー,2305.2,2277.2,2272.6,2215.1,734700,894235.0,0.82,2328.3,0.998,-0.357,-0.443,0.615,0,0,0,0,-0.02,0.63,1.03,59.0,,54.7,2295.9,2312.1,2282.7,2316.0,-23.5,False,False,False,True,False,False,True,1,16,0,,0.998,0.637,0.191,-0.106,0.085,0,0.701,,1,1,1.571,1.571
2025-12-22,4107,伊勢化学工業,4061.0,3825.1,3624.1,3304.7,1771000,938550.0,1.89,4250.2,4.657,-0.82,-2.597,16.336,1,1,1,1,-0.53,4.38,3.68,70.2,,140.3,3961.5,4076.0,3881.9,4076.0,-21.3,False,False,False,True,False,False,False,2,6,0,,4.657,3.799,1.103,4.364,5.515,1,22.752,1.0,1,1,9.559,22.752
2025-12-22,4114,日本触媒,1898.6,1870.9,1839.7,1791.7,682100,639765.0,1.07,1927.9,1.547,0.051,-0.051,1.241,0,0,0,1,0.24,0.63,1.39,69.0,,22.3,1879.5,1898.6,1874.6,1898.6,-6.3,False,True,False,True,False,False,False,2,12,0,,1.547,1.598,1.547,0.203,1.753,0,3.016,5.0,1,1,2.449,3.326
2025-12-22,4188,三菱ケミカルグループ,889.6,881.2,862.3,839.7,4420800,5662770.0,0.78,899.4,1.094,-0.164,0.613,1.148,0,0,0,0,-0.3,0.94,1.03,62.5,,53.9,881.2,894.2,877.8,903.2,-34.4,False,False,False,True,False,False,False,1,13,0,,1.094,0.928,1.547,-0.501,1.039,0,2.199,,1,1,2.188,2.696
2025-12-22,4202,ダイセル,1353.6,1339.7,1300.1,1293.8,892600,845380.0,1.06,1373.7,1.479,0.071,-0.355,0.965,0,0,0,0,1.11,1.43,-0.07,63.9,,38.9,1356.6,1364.4,1348.7,1364.4,-28.3,False,False,False,True,False,False,False,0,1,0,,1.479,1.551,1.19,-0.285,0.902,0,1.876,,1,1,2.165,2.165
2025-12-22,4205,日本ゼオン,1764.6,1735.3,1723.6,1654.0,566800,586315.0,0.97,1779.3,0.833,-0.744,-0.083,0.64,0,0,0,0,0.34,1.79,0.56,63.2,,34.1,1762.2,1769.5,1747.0,1769.5,-36.4,False,False,False,True,False,False,False,4,21,0,,0.833,0.083,0.0,-0.194,-0.194,0,0.444,,1,1,1.361,1.361
2025-12-22,4208,ＵＢＥ,2496.5,2463.6,2448.5,2320.9,623100,597930.0,1.04,2506.8,0.411,0.117,0.234,0.782,0,0,0,0,0.38,0.64,1.21,62.3,,6.7,2479.9,2503.8,2467.6,2503.8,0.5,False,False,False,True,False,False,False,4,21,0,,0.411,0.529,0.764,-0.486,0.274,0,1.058,,1,1,1.293,1.469
2025-12-22,4272,日本化薬,1646.3,1649.9,1618.3,1470.5,556900,520400.0,1.07,1671.3,1.523,-0.412,-0.798,-0.384,0,0,0,0,0.21,0.65,-0.98,67.7,,7.1,1671.8,1673.8,1641.3,1673.8,7.2,True,False,False,True,False,False,True,1,21,0,,1.523,1.105,0.299,0.923,1.225,0,0.836,,1,1,2.001,2.001
2025-12-22,4275,カーリット,1899.6,1777.2,1684.1,1524.1,655600,164110.0,3.99,1847.4,-2.75,-1.014,4.367,0.315,0,0,0,0,3.43,4.72,3.49,73.1,,53.8,1882.8,1992.3,1839.5,1992.3,134.1,False,False,True,False,False,False,False,2,21,0,,-2.75,-3.736,0.467,-1.756,-1.297,0,-0.986,,1,1,0.623,1.142
2025-12-22,4293,セプテーニ・ホールディングス,427.8,404.5,399.6,397.9,2485000,400505.0,6.2,428.8,0.225,1.794,3.304,8.259,0,0,1,1,0.73,1.21,6.21,73.6,,211.2,416.3,431.7,412.4,431.7,169.9,False,False,False,True,False,False,False,1,1,0,,0.225,2.022,5.393,-0.64,4.719,1,13.368,3.0,1,1,6.517,18.276
2025-12-22,4384,ラクスル,1895.0,1878.4,1457.2,1218.3,998900,1622850.0,0.62,1885.0,-0.528,-2.281,-0.163,-2.389,0,0,0,0,8.44,-2.8,-0.79,80.9,,-50.0,1885.0,1906.0,1836.0,1965.0,-36.2,False,False,False,False,False,False,False,1,11,0,,-0.528,-2.797,-2.955,-2.121,-5.013,0,-7.282,,0,0,-0.053,-0.053
2025-12-22,4385,メルカリ,2982.0,2964.9,2844.5,2513.5,1114700,2395835.0,0.47,3085.0,3.454,0.0,3.339,0.654,1,1,1,1,0.46,2.87,-1.58,65.3,,82.8,3020.0,3030.0,2970.0,3119.0,-55.3,False,False,False,False,False,False,False,1,21,0,,3.454,3.454,6.908,0.69,7.646,1,8.35,1.0,1,1,6.908,9.323
2025-12-22,4395,アクリート,1407.2,1285.9,1037.7,993.7,2679200,915640.0,2.93,1317.6,-6.369,-9.448,-4.341,-3.884,1,1,1,1,24.83,-12.55,7.86,62.9,,-27.5,1493.8,1571.5,1404.2,1571.5,-10.3,False,False,False,False,False,False,False,0,2,0,,-6.369,-15.216,-18.896,6.021,-14.013,1,-17.353,1.0,1,1,4.034,4.034
2025-12-23,1414,ショーボンドホールディングス,1277.7,1262.3,1255.0,1221.6,1329200,1043220.0,1.27,1274.7,-0.231,0.29,0.693,-0.339,0,0,0,1,0.06,-0.35,1.64,60.1,,-3.1,1262.1,1280.6,1262.1,1280.6,27.6,False,False,False,True,False,False,False,2,18,1,,-0.231,0.058,0.751,3.205,3.98,1,3.628,4.0,1,1,0.809,4.684
2025-12-23,1662,石油資源開発,1516.5,1491.7,1430.4,1340.3,1475200,1700770.0,0.87,1527.4,0.72,0.26,-0.713,1.487,0,0,0,1,2.36,-1.98,-0.2,64.6,,-76.3,1519.5,1532.4,1500.6,1634.6,-37.6,False,False,False,False,False,False,False,1,3,1,,0.72,0.982,0.262,0.979,1.243,0,2.749,5.0,1,1,2.814,3.534
2025-12-23,1801,大成建設,14630.6,14426.9,13748.5,12022.1,585400,945350.0,0.62,14596.0,-0.237,0.982,-1.375,-0.736,0,0,0,0,4.06,-1.01,0.65,70.7,,-24.6,14511.9,14704.8,14358.7,14774.0,-35.5,False,False,False,True,False,False,False,1,22,1,,-0.237,0.743,-0.642,1.667,1.014,0,0.27,,1,1,1.555,2.163
2025-12-23,1802,大林組,3231.4,3231.6,3162.3,2787.9,1676200,2537650.0,0.66,3245.3,0.428,0.579,-0.666,-0.305,0,0,0,0,1.5,-1.33,0.12,67.2,,-32.1,3216.6,3249.2,3177.1,3287.8,-42.9,True,False,False,True,True,False,False,3,22,1,,0.428,1.009,0.336,-0.061,0.275,0,-0.031,,1,1,1.927,1.927
2025-12-23,1808,長谷工コーポレーション,3034.7,3036.2,2962.7,2688.0,618800,910575.0,0.68,3033.7,-0.032,1.656,-0.511,-0.129,0,0,0,0,1.37,-0.61,-0.32,66.6,,-61.0,3052.4,3056.3,3012.0,3078.0,-3.9,True,False,False,True,False,False,False,1,22,1,,-0.032,1.623,1.104,-0.096,1.006,0,0.876,,1,1,2.824,2.824
2025-12-23,1812,鹿島建設,5832.2,5808.3,5708.2,5143.6,1309400,1728170.0,0.76,5782.8,-0.847,-0.102,-0.359,-0.222,0,0,0,0,3.54,-1.67,0.25,61.5,,-27.5,5806.5,5832.2,5704.8,5967.4,-35.9,False,False,False,True,False,False,False,3,22,1,,-0.847,-0.948,-1.304,0.326,-0.982,0,-1.202,,1,1,0.322,0.322
2025-12-23,1942,関電工,4993.0,4901.1,4817.3,4581.0,588100,662665.0,0.89,4998.9,0.119,0.059,-0.296,-0.297,0,0,0,0,4.47,0.46,-0.28,61.9,,-41.5,5003.9,5027.6,4937.7,5065.1,-21.2,False,False,False,True,False,False,False,1,8,1,,0.119,0.178,-0.119,-0.099,-0.218,0,-0.514,,1,1,1.385,1.385
2025-12-23,1951,エクシオグループ,2562.3,2468.7,2420.5,2272.4,866400,484305.0,1.79,2552.9,-0.366,0.948,-0.307,-0.307,0,0,0,0,1.5,-0.78,4.6,75.1,,-49.6,2523.3,2581.6,2504.5,2581.6,178.1,False,False,False,True,False,False,False,3,22,1,,-0.366,0.578,0.27,0.25,0.521,0,0.212,,1,1,1.041,1.215
2025-12-23,2002,日清製粉グループ本社,1875.0,1866.7,1835.3,1797.2,538100,661900.0,0.81,1881.9,0.368,0.891,0.104,-0.234,0,0,0,0,-0.16,-0.89,0.96,62.0,,-33.0,1848.3,1876.4,1848.3,1886.8,-15.4,False,False,False,True,False,False,False,2,5,1,,0.368,1.262,1.367,-0.078,1.288,0,1.052,,1,1,1.866,1.866
2025-12-23,2146,ＵＴグループ,190.2,187.6,182.9,179.5,3759000,4330650.0,0.87,188.7,-0.751,1.583,0.711,-2.451,0,0,0,1,1.36,-0.48,1.21,63.3,,36.3,189.7,191.3,189.6,191.3,-20.3,False,False,True,True,False,False,False,0,6,1,,-0.751,0.82,1.537,4.293,5.896,1,3.3,4.0,1,1,1.708,6.934
2025-12-23,2181,パーソルホールディングス,285.3,283.1,276.8,265.3,3347900,7755630.0,0.43,286.3,0.342,-0.205,-0.137,-0.819,0,0,0,0,0.31,-0.1,0.55,65.6,,-6.9,283.5,287.5,283.3,288.8,-40.6,False,False,False,True,False,False,False,1,5,1,,0.342,0.137,0.0,0.274,0.274,0,-0.548,,1,1,0.787,0.787
2025-12-23,2269,明治ホールディングス,3415.9,3372.5,3293.7,3110.1,1443400,1888480.0,0.76,3453.4,1.098,-0.257,0.745,-0.853,0,0,0,0,0.32,-0.85,2.06,68.0,,-55.9,3403.1,3449.5,3402.1,3449.5,35.7,False,False,True,True,False,False,False,3,22,1,,1.098,0.838,1.589,-0.057,1.531,0,0.664,,1,1,1.878,1.935
2025-12-23,2323,ｆｏｎｆｕｎ,291.0,273.8,266.0,263.2,1077900,134355.0,8.02,299.3,2.864,2.784,5.959,-3.107,1,1,1,1,0.25,1.49,6.46,67.0,,-10.8,273.3,309.7,273.0,309.7,2077.6,False,False,False,False,False,False,False,0,2,1,,2.864,5.727,12.027,5.317,17.984,1,14.318,1.0,1,1,21.191,21.191
